trialN,stimuli,trialStartTime,trialStartTime_UNIX,stimulus1,stimulus2,stimulus1Bid,stimulus2Bid,delta,trialEvents,selected,rsp,rt,rt_UNIX,receivedResponse,trialEndTime,trialDuration,trialEndTime_UNIX,trialDuration_UNIX,rt_perfnow,exp,subjectId,date
0,"[{'imgObject': {}, 'id': 'veggieswithdip', 'src': '/static/foodstim60/veggieswithdip.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 0, 'loaded': True, 'loadedTime': 2891.600000143051, 'positionName': 'LEFT', 'positionCoords': [512.6, 335.5], 'bid': 5.75}, {'imgObject': {}, 'id': 'mango', 'src': '/static/foodstim60/mango.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 0, 'loaded': True, 'loadedTime': 2992.5, 'positionName': 'RIGHT', 'positionCoords': [998.4, 334.5], 'bid': 4.41}]",4118.900000095367,1669832122878,veggieswithdip,mango,5.75,4.41,-1.3399999999999999,"[{'event': 'fullscreenchange', 'details': 'fullscreenexit', 'performance time': 4132.299999952316, 'date time': 1669832122892}]",NaN,NaN,NaN,NaN,False,8133.400000095367,4014.5,1669832126893,4015,,HRV,HRV_0196,2022-11-30 18:23:13
1,"[{'imgObject': {}, 'id': 'eggsalad', 'src': '/static/foodstim60/eggsalad.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 1, 'loaded': True, 'loadedTime': 8179.600000143051, 'positionName': 'LEFT', 'positionCoords': [333.52, 220.5], 'bid': 5.2700000000000005}, {'imgObject': {}, 'id': 'cherries', 'src': '/static/foodstim60/cherries.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 411, 'width': 410, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 1, 'loaded': True, 'loadedTime': 8182, 'positionName': 'RIGHT', 'positionCoords': [805.48, 219.5], 'bid': 6.23}]",8154.400000095367,1669832126914,eggsalad,cherries,5.2700000000000005,6.23,0.96,,eggsalad,u,1667.5,1668,True,10337.600000143051,2183.2000000476837,1669832129097,2183,1668.2000000476837,HRV,HRV_0196,2022-11-30 18:23:13
2,"[{'imgObject': {}, 'id': 'cocktailshrimp', 'src': '/static/foodstim60/cocktailshrimp.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 2, 'loaded': True, 'loadedTime': 10342.100000143051, 'positionName': 'LEFT', 'positionCoords': [333.52, 220], 'bid': 1.54}, {'imgObject': {}, 'id': 'salmon', 'src': '/static/foodstim60/salmon.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 2, 'loaded': True, 'loadedTime': 10343.400000095367, 'positionName': 'RIGHT', 'positionCoords': [805.48, 220.5], 'bid': 2.08}]",10339.0,1669832129098,cocktailshrimp,salmon,1.54,2.08,0.54,,salmon,i,3444.600000143051,3446,True,14285.400000095367,3946.4000000953674,1669832133045,3947,3445.4000000953674,HRV,HRV_0196,2022-11-30 18:23:13
3,"[{'imgObject': {}, 'id': 'tacos', 'src': '/static/foodstim60/tacos.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 3, 'loaded': True, 'loadedTime': 14290, 'positionName': 'LEFT', 'positionCoords': [332.52, 219.5], 'bid': 6}, {'imgObject': {}, 'id': 'strawberries', 'src': '/static/foodstim60/strawberries.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 3, 'loaded': True, 'loadedTime': 14293.5, 'positionName': 'RIGHT', 'positionCoords': [805.48, 220], 'bid': 4.65}]",14286.700000047684,1669832133046,tacos,strawberries,6.0,4.65,-1.3499999999999996,,tacos,u,990.9000000953674,991,True,15795.5,1508.7999999523163,1669832134555,1509,991.2000000476837,HRV,HRV_0196,2022-11-30 18:23:13
4,"[{'imgObject': {}, 'id': 'chicken nuggets2', 'src': '/static/foodstim60/chicken nuggets2.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 4, 'loaded': True, 'loadedTime': 15800.299999952316, 'positionName': 'LEFT', 'positionCoords': [333.52, 220.5], 'bid': 8.040000000000001}, {'imgObject': {}, 'id': 'mac & cheese', 'src': '/static/foodstim60/mac & cheese.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 4, 'loaded': True, 'loadedTime': 15803.600000143051, 'positionName': 'RIGHT', 'positionCoords': [805.48, 220], 'bid': 7.4}]",15796.799999952316,1669832134556,chicken nuggets2,mac & cheese,8.040000000000001,7.4,-0.6400000000000006,,chicken nuggets2,u,808.8000001907349,809,True,17113.200000047684,1316.4000000953674,1669832135873,1317,809.1000001430511,HRV,HRV_0196,2022-11-30 18:23:13
5,"[{'imgObject': {}, 'id': 'strawberries', 'src': '/static/foodstim60/strawberries.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 5, 'loaded': True, 'loadedTime': 17117.400000095367, 'positionName': 'LEFT', 'positionCoords': [333.52, 220], 'bid': 4.65}, {'imgObject': {}, 'id': 'eggs', 'src': '/static/foodstim60/eggs.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 5, 'loaded': True, 'loadedTime': 17119.900000095367, 'positionName': 'RIGHT', 'positionCoords': [805.48, 220.5], 'bid': 8}]",17114.400000095367,1669832135874,strawberries,eggs,4.65,8.0,3.3499999999999996,,eggs,i,899.2999999523163,899,True,18531.799999952316,1417.3999998569489,1669832137291,1417,899.5999999046326,HRV,HRV_0196,2022-11-30 18:23:13
6,"[{'imgObject': {}, 'id': 'raisin bran w milk', 'src': '/static/foodstim60/raisin bran w milk.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 6, 'loaded': True, 'loadedTime': 18536.10000014305, 'positionName': 'LEFT', 'positionCoords': [332.52, 219.5], 'bid': 3.23}, {'imgObject': {}, 'id': 'hashbrowns', 'src': '/static/foodstim60/hashbrowns.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 410, 'width': 411, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 6, 'loaded': True, 'loadedTime': 18539, 'positionName': 'RIGHT', 'positionCoords': [805.48, 220], 'bid': 2.81}]",18532.700000047684,1669832137292,raisin bran w milk,hashbrowns,3.23,2.81,-0.41999999999999993,,hashbrowns,i,1137.5999999046326,1138,True,20183.700000047684,1651.0,1669832138943,1651,1138.2999999523163,HRV,HRV_0196,2022-11-30 18:23:13
7,"[{'imgObject': {}, 'id': 'veggieswithdip', 'src': '/static/foodstim60/veggieswithdip.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 7, 'loaded': True, 'loadedTime': 20185.900000095367, 'positionName': 'LEFT', 'positionCoords': [334.52, 220.5], 'bid': 5.75}, {'imgObject': {}, 'id': 'raspberries', 'src': '/static/foodstim60/raspberries.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 7, 'loaded': True, 'loadedTime': 20188, 'positionName': 'RIGHT', 'positionCoords': [805.48, 219.5], 'bid': 5.67}]",20184.299999952316,1669832138944,veggieswithdip,raspberries,5.75,5.67,-0.08000000000000007,,veggieswithdip,u,725.9000000953674,726,True,21426.5,1242.2000000476837,1669832140186,1242,726.6000001430511,HRV,HRV_0196,2022-11-30 18:23:13
8,"[{'imgObject': {}, 'id': 'raisin bran w milk', 'src': '/static/foodstim60/raisin bran w milk.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 8, 'loaded': True, 'loadedTime': 21430.700000047684, 'positionName': 'LEFT', 'positionCoords': [332.52, 219.5], 'bid': 3.23}, {'imgObject': {}, 'id': 'edamame', 'src': '/static/foodstim60/edamame.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 8, 'loaded': True, 'loadedTime': 21433.900000095367, 'positionName': 'RIGHT', 'positionCoords': [805.48, 220], 'bid': 5.44}]",21427.700000047684,1669832140187,raisin bran w milk,edamame,3.23,5.44,2.2100000000000004,,edamame,i,834.5999999046326,835,True,22780.200000047684,1352.5,1669832141540,1353,835.2000000476837,HRV,HRV_0196,2022-11-30 18:23:13
9,"[{'imgObject': {}, 'id': 'granola w milk', 'src': '/static/foodstim60/granola w milk.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 9, 'loaded': True, 'loadedTime': 22783.10000014305, 'positionName': 'LEFT', 'positionCoords': [333.52, 220], 'bid': 1.58}, {'imgObject': {}, 'id': 'sweetpotato', 'src': '/static/foodstim60/sweetpotato.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 9, 'loaded': True, 'loadedTime': 22785.700000047684, 'positionName': 'RIGHT', 'positionCoords': [805.48, 220], 'bid': 1.48}]",22781.0,1669832141541,granola w milk,sweetpotato,1.58,1.48,-0.10000000000000009,,granola w milk,u,856.4000000953674,856,True,24155.10000014305,1374.1000001430511,1669832142915,1374,856.6000001430511,HRV,HRV_0196,2022-11-30 18:23:13
10,"[{'imgObject': {}, 'id': 'rigatoni and sauce', 'src': '/static/foodstim60/rigatoni and sauce.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 411, 'width': 410, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 10, 'loaded': True, 'loadedTime': 24168.400000095367, 'positionName': 'LEFT', 'positionCoords': [333.52, 219.5], 'bid': 6.05}, {'imgObject': {}, 'id': 'yogurt no spoon', 'src': '/static/foodstim60/yogurt no spoon.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 410, 'width': 411, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 10, 'loaded': True, 'loadedTime': 24174.799999952316, 'positionName': 'RIGHT', 'positionCoords': [805.48, 220], 'bid': 5.93}]",24156.400000095367,1669832142916,rigatoni and sauce,yogurt no spoon,6.05,5.93,-0.1200000000000001,,rigatoni and sauce,u,851.2000000476837,852,True,25523.0,1366.5999999046326,1669832144283,1367,852.0999999046326,HRV,HRV_0196,2022-11-30 18:23:13
11,"[{'imgObject': {}, 'id': 'orange slices', 'src': '/static/foodstim60/orange slices.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 11, 'loaded': True, 'loadedTime': 25528.799999952316, 'positionName': 'LEFT', 'positionCoords': [334.52, 220], 'bid': 5.76}, {'imgObject': {}, 'id': 'yogurt no spoon', 'src': '/static/foodstim60/yogurt no spoon.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 410, 'width': 411, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 11, 'loaded': True, 'loadedTime': 25532.5, 'positionName': 'RIGHT', 'positionCoords': [805.48, 220], 'bid': 5.93}]",25524.5,1669832144284,orange slices,yogurt no spoon,5.76,5.93,0.16999999999999993,,orange slices,u,721.7000000476837,723,True,26757.0,1232.5,1669832145517,1233,722.7000000476837,HRV,HRV_0196,2022-11-30 18:23:13
12,"[{'imgObject': {}, 'id': 'granola w milk', 'src': '/static/foodstim60/granola w milk.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 12, 'loaded': True, 'loadedTime': 26758.799999952316, 'positionName': 'LEFT', 'positionCoords': [333.52, 220], 'bid': 1.58}, {'imgObject': {}, 'id': 'bagel plain', 'src': '/static/foodstim60/bagel plain.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 12, 'loaded': True, 'loadedTime': 26761.200000047684, 'positionName': 'RIGHT', 'positionCoords': [805.48, 220], 'bid': 2.28}]",26757.700000047684,1669832145517,granola w milk,bagel plain,1.58,2.28,0.6999999999999997,,bagel plain,i,1072.0999999046326,1073,True,28342.60000014305,1584.9000000953674,1669832147102,1585,1072.5999999046326,HRV,HRV_0196,2022-11-30 18:23:13
13,"[{'imgObject': {}, 'id': 'yogurt no spoon', 'src': '/static/foodstim60/yogurt no spoon.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 410, 'width': 411, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 13, 'loaded': True, 'loadedTime': 28344.400000095367, 'positionName': 'LEFT', 'positionCoords': [332.52, 220], 'bid': 5.93}, {'imgObject': {}, 'id': 'granola w milk', 'src': '/static/foodstim60/granola w milk.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 13, 'loaded': True, 'loadedTime': 28345, 'positionName': 'RIGHT', 'positionCoords': [805.48, 220], 'bid': 1.58}]",28343.10000014305,1669832147103,yogurt no spoon,granola w milk,5.93,1.58,-4.35,,yogurt no spoon,u,671.0999999046326,672,True,29527.200000047684,1184.0999999046326,1669832148287,1184,671.8999998569489,HRV,HRV_0196,2022-11-30 18:23:13
14,"[{'imgObject': {}, 'id': 'raisin bran w milk', 'src': '/static/foodstim60/raisin bran w milk.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 14, 'loaded': True, 'loadedTime': 29531.299999952316, 'positionName': 'LEFT', 'positionCoords': [332.52, 219.5], 'bid': 3.23}, {'imgObject': {}, 'id': 'fried eggs', 'src': '/static/foodstim60/fried eggs.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 14, 'loaded': True, 'loadedTime': 29533.60000014305, 'positionName': 'RIGHT', 'positionCoords': [805.48, 220], 'bid': 6.73}]",29528.299999952316,1669832148288,raisin bran w milk,fried eggs,3.23,6.73,3.5000000000000004,,raisin bran w milk,u,837.9000000953674,839,True,30878.200000047684,1349.9000000953674,1669832149638,1350,838.8000001907349,HRV,HRV_0196,2022-11-30 18:23:13
15,"[{'imgObject': {}, 'id': 'bagel and cc', 'src': '/static/foodstim60/bagel and cc.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 15, 'loaded': True, 'loadedTime': 30880.10000014305, 'positionName': 'LEFT', 'positionCoords': [333.52, 220], 'bid': 1.62}, {'imgObject': {}, 'id': 'blueberries', 'src': '/static/foodstim60/blueberries.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 15, 'loaded': True, 'loadedTime': 30883.299999952316, 'positionName': 'RIGHT', 'positionCoords': [805.48, 219.5], 'bid': 4.1}]",30878.799999952316,1669832149639,bagel and cc,blueberries,1.62,4.1,2.4799999999999995,,blueberries,i,959,959,True,32351.5,1472.7000000476837,1669832151111,1472,959.5,HRV,HRV_0196,2022-11-30 18:23:13
16,"[{'imgObject': {}, 'id': 'steak', 'src': '/static/foodstim60/steak.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 16, 'loaded': True, 'loadedTime': 32353.400000095367, 'positionName': 'LEFT', 'positionCoords': [333.52, 220], 'bid': 6.36}, {'imgObject': {}, 'id': 'bagel plain', 'src': '/static/foodstim60/bagel plain.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 16, 'loaded': True, 'loadedTime': 32356.5, 'positionName': 'RIGHT', 'positionCoords': [805.48, 220], 'bid': 2.28}]",32352.0,1669832151112,steak,bagel plain,6.36,2.28,-4.08,,bagel plain,i,997.7999999523163,998,True,33866.0,1514.0,1669832152626,1514,998.4000000953674,HRV,HRV_0196,2022-11-30 18:23:13
17,"[{'imgObject': {}, 'id': 'sweetpotato', 'src': '/static/foodstim60/sweetpotato.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 17, 'loaded': True, 'loadedTime': 33870.200000047684, 'positionName': 'LEFT', 'positionCoords': [333.52, 220], 'bid': 1.48}, {'imgObject': {}, 'id': 'olives', 'src': '/static/foodstim60/olives.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 17, 'loaded': True, 'loadedTime': 33872.200000047684, 'positionName': 'RIGHT', 'positionCoords': [805.48, 220], 'bid': 0.64}]",33867.10000014305,1669832152627,sweetpotato,olives,1.48,0.64,-0.84,,olives,i,946.2999999523163,947,True,35321.10000014305,1454.0,1669832154081,1454,946.6999998092651,HRV,HRV_0196,2022-11-30 18:23:13
18,"[{'imgObject': {}, 'id': 'blackbeanswithrice', 'src': '/static/foodstim60/blackbeanswithrice.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 18, 'loaded': True, 'loadedTime': 35323, 'positionName': 'LEFT', 'positionCoords': [333.52, 220], 'bid': 6.33}, {'imgObject': {}, 'id': 'salmon', 'src': '/static/foodstim60/salmon.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 18, 'loaded': True, 'loadedTime': 35325, 'positionName': 'RIGHT', 'positionCoords': [805.48, 220.5], 'bid': 2.08}]",35321.60000014305,1669832154081,blackbeanswithrice,salmon,6.33,2.08,-4.25,,blackbeanswithrice,u,878.1999998092651,879,True,36701.10000014305,1379.5,1669832155461,1380,879.0,HRV,HRV_0196,2022-11-30 18:23:13
19,"[{'imgObject': {}, 'id': 'chicken nuggets2', 'src': '/static/foodstim60/chicken nuggets2.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 19, 'loaded': True, 'loadedTime': 36706.200000047684, 'positionName': 'LEFT', 'positionCoords': [333.52, 220.5], 'bid': 8.040000000000001}, {'imgObject': {}, 'id': 'rigatoni', 'src': '/static/foodstim60/rigatoni.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 19, 'loaded': True, 'loadedTime': 36709.700000047684, 'positionName': 'RIGHT', 'positionCoords': [805.48, 219.5], 'bid': 6.7700000000000005}]",36702.5,1669832155462,chicken nuggets2,rigatoni,8.040000000000001,6.7700000000000005,-1.2700000000000005,,chicken nuggets2,u,799,800,True,38034.299999952316,1331.7999999523163,1669832156794,1332,799.5,HRV,HRV_0196,2022-11-30 18:23:13
20,"[{'imgObject': {}, 'id': 'edamame', 'src': '/static/foodstim60/edamame.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 20, 'loaded': True, 'loadedTime': 38036.299999952316, 'positionName': 'LEFT', 'positionCoords': [334.52, 220], 'bid': 5.44}, {'imgObject': {}, 'id': 'blackbeanswithrice', 'src': '/static/foodstim60/blackbeanswithrice.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 20, 'loaded': True, 'loadedTime': 38038.10000014305, 'positionName': 'RIGHT', 'positionCoords': [805.48, 220], 'bid': 6.33}]",38034.90000009537,1669832156795,edamame,blackbeanswithrice,5.44,6.33,0.8899999999999997,,blackbeanswithrice,i,986.3999998569489,986,True,39525.799999952316,1490.8999998569489,1669832158286,1491,986.7999999523163,HRV,HRV_0196,2022-11-30 18:23:13
21,"[{'imgObject': {}, 'id': 'roastedpotatoes', 'src': '/static/foodstim60/roastedpotatoes.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 21, 'loaded': True, 'loadedTime': 39530, 'positionName': 'LEFT', 'positionCoords': [334.52, 220], 'bid': 6.37}, {'imgObject': {}, 'id': 'grilled chicken strips', 'src': '/static/foodstim60/grilled chicken strips.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 411, 'width': 410, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 21, 'loaded': True, 'loadedTime': 39532.5, 'positionName': 'RIGHT', 'positionCoords': [805.48, 219.5], 'bid': 6.62}]",39527.0,1669832158287,roastedpotatoes,grilled chicken strips,6.37,6.62,0.25,,grilled chicken strips,i,1134.5,1135,True,41176.10000014305,1649.1000001430511,1669832159936,1649,1134.9000000953674,HRV,HRV_0196,2022-11-30 18:23:13
22,"[{'imgObject': {}, 'id': 'cocktailshrimp', 'src': '/static/foodstim60/cocktailshrimp.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 22, 'loaded': True, 'loadedTime': 41179, 'positionName': 'LEFT', 'positionCoords': [333.52, 220], 'bid': 1.54}, {'imgObject': {}, 'id': 'orange slices', 'src': '/static/foodstim60/orange slices.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 22, 'loaded': True, 'loadedTime': 41182.5, 'positionName': 'RIGHT', 'positionCoords': [805.48, 220], 'bid': 5.76}]",41176.90000009537,1669832159937,cocktailshrimp,orange slices,1.54,5.76,4.22,,orange slices,i,797.2999999523163,798,True,42483.5,1306.5999999046326,1669832161243,1306,798.0999999046326,HRV,HRV_0196,2022-11-30 18:23:13
23,"[{'imgObject': {}, 'id': 'froot loops w milk', 'src': '/static/foodstim60/froot loops w milk.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 23, 'loaded': True, 'loadedTime': 42487.90000009537, 'positionName': 'LEFT', 'positionCoords': [333.52, 220], 'bid': 4.25}, {'imgObject': {}, 'id': 'kiwi', 'src': '/static/foodstim60/kiwi.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 23, 'loaded': True, 'loadedTime': 42493.5, 'positionName': 'RIGHT', 'positionCoords': [805.48, 220], 'bid': 4.48}]",42484.700000047684,1669832161244,froot loops w milk,kiwi,4.25,4.48,0.23000000000000043,,froot loops w milk,u,848.5999999046326,849,True,43850.60000014305,1365.9000000953674,1669832162610,1366,849.0,HRV,HRV_0196,2022-11-30 18:23:13
24,"[{'imgObject': {}, 'id': 'burrito', 'src': '/static/foodstim60/burrito.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 24, 'loaded': True, 'loadedTime': 43853.200000047684, 'positionName': 'LEFT', 'positionCoords': [333.52, 220], 'bid': 4.64}, {'imgObject': {}, 'id': 'kiwi', 'src': '/static/foodstim60/kiwi.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 24, 'loaded': True, 'loadedTime': 43856, 'positionName': 'RIGHT', 'positionCoords': [805.48, 220], 'bid': 4.48}]",43851.299999952316,1669832162611,burrito,kiwi,4.64,4.48,-0.15999999999999925,,burrito,u,1322.8000001907349,1324,True,45679.10000014305,1827.8000001907349,1669832164439,1828,1323.7000000476837,HRV,HRV_0196,2022-11-30 18:23:13
25,"[{'imgObject': {}, 'id': 'fried eggs', 'src': '/static/foodstim60/fried eggs.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 25, 'loaded': True, 'loadedTime': 45683.200000047684, 'positionName': 'LEFT', 'positionCoords': [333.52, 220], 'bid': 6.73}, {'imgObject': {}, 'id': 'grilled chicken strips', 'src': '/static/foodstim60/grilled chicken strips.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 411, 'width': 410, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 25, 'loaded': True, 'loadedTime': 45688, 'positionName': 'RIGHT', 'positionCoords': [805.48, 219.5], 'bid': 6.62}]",45680.200000047684,1669832164440,fried eggs,grilled chicken strips,6.73,6.62,-0.11000000000000032,,grilled chicken strips,i,799.2000000476837,800,True,46989.10000014305,1308.9000000953674,1669832165749,1309,800.0999999046326,HRV,HRV_0196,2022-11-30 18:23:13
26,"[{'imgObject': {}, 'id': 'chickenfingers', 'src': '/static/foodstim60/chickenfingers.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 26, 'loaded': True, 'loadedTime': 46991.40000009537, 'positionName': 'LEFT', 'positionCoords': [333.52, 220], 'bid': 9}, {'imgObject': {}, 'id': 'ice cream sundae 002', 'src': '/static/foodstim60/ice cream sundae 002.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 26, 'loaded': True, 'loadedTime': 46993.799999952316, 'positionName': 'RIGHT', 'positionCoords': [805.48, 220.5], 'bid': 8.13}]",46989.90000009537,1669832165750,chickenfingers,ice cream sundae 002,9.0,8.13,-0.8699999999999992,,chickenfingers,u,896.0999999046326,897,True,48401.299999952316,1411.3999998569489,1669832167161,1411,897.0999999046326,HRV,HRV_0196,2022-11-30 18:23:13
