trialN,stimuli,trialStartTime,trialStartTime_UNIX,stimulus1,stimulus2,stimulus1Bid,stimulus2Bid,delta,trialEvents,selected,rt,rt_UNIX,rt_perfnow,receivedResponse,rsp,trialEndTime,trialDuration,trialEndTime_UNIX,trialDuration_UNIX,exp,subjectId,date
54,"[{'imgObject': {}, 'id': 'strawberries', 'src': '/static/foodstim60/strawberries.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 54, 'loaded': True, 'loadedTime': 80459.09999990463, 'positionName': 'LEFT', 'positionCoords': [247.12, 191], 'bid': 0.33}, {'imgObject': {}, 'id': 'Tribe humus pita', 'src': '/static/foodstim60/Tribe humus pita.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 54, 'loaded': True, 'loadedTime': 80460.5, 'positionName': 'RIGHT', 'positionCoords': [711.88, 190.5], 'bid': 1.82}]",80458.19999992847,1669835215761,strawberries,Tribe humus pita,0.33,1.82,1.49,,Tribe humus pita,769.8000000715256,778,777.3999999761581,True,i,81736.89999997616,1278.7000000476837,1669835217040,1279,HRV,HRV_0234,2022-11-30 19:09:41
55,"[{'imgObject': {}, 'id': 'Grapes', 'src': '/static/foodstim60/Grapes.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 55, 'loaded': True, 'loadedTime': 81738.69999992847, 'positionName': 'LEFT', 'positionCoords': [246.12, 190.5], 'bid': 0.47}, {'imgObject': {}, 'id': 'chicken nuggets2', 'src': '/static/foodstim60/chicken nuggets2.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 55, 'loaded': True, 'loadedTime': 81739, 'positionName': 'RIGHT', 'positionCoords': [711.88, 191.5], 'bid': 0.3}]",81737.59999990463,1669835217041,Grapes,chicken nuggets2,0.47,0.3,-0.16999999999999998,,chicken nuggets2,862.7000000476837,869,869.9000000953674,True,i,83112.19999992847,1374.6000000238419,1669835218415,1374,HRV,HRV_0234,2022-11-30 19:09:41
56,"[{'imgObject': {}, 'id': 'ice cream sundae 002', 'src': '/static/foodstim60/ice cream sundae 002.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 56, 'loaded': True, 'loadedTime': 83114.89999997616, 'positionName': 'LEFT', 'positionCoords': [248.12, 191.5], 'bid': 0.44}, {'imgObject': {}, 'id': 'luckycharms', 'src': '/static/foodstim60/luckycharms.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 56, 'loaded': True, 'loadedTime': 83115.39999997616, 'positionName': 'RIGHT', 'positionCoords': [711.88, 191.5], 'bid': 0.25}]",83113.0,1669835218416,ice cream sundae 002,luckycharms,0.44,0.25,-0.19,,ice cream sundae 002,2524.899999976158,2531,2530.899999976158,True,u,86146.29999995232,3033.2999999523163,1669835221449,3033,HRV,HRV_0234,2022-11-30 19:09:41
57,"[{'imgObject': {}, 'id': 'rigatoni and sauce', 'src': '/static/foodstim60/rigatoni and sauce.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 411, 'width': 410, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 57, 'loaded': True, 'loadedTime': 86148, 'positionName': 'LEFT', 'positionCoords': [247.12, 190.5], 'bid': 1.92}, {'imgObject': {}, 'id': 'shreddedwheatwithmilk', 'src': '/static/foodstim60/shreddedwheatwithmilk.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 57, 'loaded': True, 'loadedTime': 86148.29999995232, 'positionName': 'RIGHT', 'positionCoords': [711.88, 191], 'bid': 0.58}]",86146.89999997616,1669835221450,rigatoni and sauce,shreddedwheatwithmilk,1.92,0.58,-1.3399999999999999,,rigatoni and sauce,796.1000000238419,803,803.1999999284744,True,u,87453.69999992847,1306.7999999523163,1669835222757,1307,HRV,HRV_0234,2022-11-30 19:09:41
58,"[{'imgObject': {}, 'id': 'omelette', 'src': '/static/foodstim60/omelette.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 58, 'loaded': True, 'loadedTime': 87456.5, 'positionName': 'LEFT', 'positionCoords': [247.12, 191.5], 'bid': 7.03}, {'imgObject': {}, 'id': 'grilled chicken strips', 'src': '/static/foodstim60/grilled chicken strips.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 411, 'width': 410, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 58, 'loaded': True, 'loadedTime': 87456.79999995232, 'positionName': 'RIGHT', 'positionCoords': [711.88, 190.5], 'bid': 9.17}]",87454.39999997616,1669835222757,omelette,grilled chicken strips,7.03,9.17,2.1399999999999997,,grilled chicken strips,1019.6000000238419,1026,1025.2999999523163,True,i,88981.19999992847,1526.7999999523163,1669835224284,1527,HRV,HRV_0234,2022-11-30 19:09:41
59,"[{'imgObject': {}, 'id': 'cantaloupe', 'src': '/static/foodstim60/cantaloupe.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 59, 'loaded': True, 'loadedTime': 88983.79999995232, 'positionName': 'LEFT', 'positionCoords': [248.12, 191.5], 'bid': 0.42}, {'imgObject': {}, 'id': 'pear', 'src': '/static/foodstim60/pear.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 410, 'width': 411, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 59, 'loaded': True, 'loadedTime': 88984.19999992847, 'positionName': 'RIGHT', 'positionCoords': [711.88, 191], 'bid': 0.42}]",88981.79999995232,1669835224285,cantaloupe,pear,0.42,0.42,0.0,,cantaloupe,976.2000000476837,983,983.2999999523163,True,u,90470.0,1488.2000000476837,1669835225773,1488,HRV,HRV_0234,2022-11-30 19:09:41
60,"[{'imgObject': {}, 'id': 'mac & cheese', 'src': '/static/foodstim60/mac & cheese.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 60, 'loaded': True, 'loadedTime': 90471, 'positionName': 'LEFT', 'positionCoords': [247.12, 191], 'bid': 6.51}, {'imgObject': {}, 'id': 'roastedpotatoes', 'src': '/static/foodstim60/roastedpotatoes.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 60, 'loaded': True, 'loadedTime': 90471.09999990463, 'positionName': 'RIGHT', 'positionCoords': [711.88, 191], 'bid': 6.9}]",90470.29999995232,1669835225773,mac & cheese,roastedpotatoes,6.51,6.9,0.39000000000000057,,roastedpotatoes,1175.2999999523163,1182,1182.2000000476837,True,i,92156.39999997616,1686.1000000238419,1669835227459,1686,HRV,HRV_0234,2022-11-30 19:09:41
61,"[{'imgObject': {}, 'id': 'olives', 'src': '/static/foodstim60/olives.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 61, 'loaded': True, 'loadedTime': 92159.29999995232, 'positionName': 'LEFT', 'positionCoords': [247.12, 191], 'bid': 3.29}, {'imgObject': {}, 'id': 'burger', 'src': '/static/foodstim60/burger.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 61, 'loaded': True, 'loadedTime': 92160.79999995232, 'positionName': 'RIGHT', 'positionCoords': [711.88, 191.5], 'bid': 8.99}]",92157.09999990463,1669835227460,olives,burger,3.29,8.99,5.7,,burger,748.5,755,755.3000000715256,True,i,93416.09999990463,1259.0,1669835228719,1259,HRV,HRV_0234,2022-11-30 19:09:41
62,"[{'imgObject': {}, 'id': 'mango', 'src': '/static/foodstim60/mango.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 62, 'loaded': True, 'loadedTime': 93419.59999990463, 'positionName': 'LEFT', 'positionCoords': [246.12, 190.5], 'bid': 0.43}, {'imgObject': {}, 'id': 'granola w milk', 'src': '/static/foodstim60/granola w milk.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 62, 'loaded': True, 'loadedTime': 93420.29999995232, 'positionName': 'RIGHT', 'positionCoords': [711.88, 191], 'bid': 0.5}]",93416.79999995232,1669835228720,mango,granola w milk,0.43,0.5,0.07,,mango,748.7000000476837,755,755.7000000476837,True,u,94675.39999997616,1258.6000000238419,1669835229978,1258,HRV,HRV_0234,2022-11-30 19:09:41
63,"[{'imgObject': {}, 'id': 'turkey sandwich', 'src': '/static/foodstim60/turkey sandwich.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 63, 'loaded': True, 'loadedTime': 94678.79999995232, 'positionName': 'LEFT', 'positionCoords': [248.12, 191.5], 'bid': 6.84}, {'imgObject': {}, 'id': 'roastedpotatoes', 'src': '/static/foodstim60/roastedpotatoes.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 63, 'loaded': True, 'loadedTime': 94679.59999990463, 'positionName': 'RIGHT', 'positionCoords': [711.88, 191], 'bid': 6.9}]",94676.19999992847,1669835229979,turkey sandwich,roastedpotatoes,6.84,6.9,0.0600000000000005,,turkey sandwich,771.6000000238419,778,778.2000000476837,True,u,95958.79999995232,1282.6000000238419,1669835231262,1283,HRV,HRV_0234,2022-11-30 19:09:41
64,"[{'imgObject': {}, 'id': 'hashbrowns', 'src': '/static/foodstim60/hashbrowns.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 410, 'width': 411, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 64, 'loaded': True, 'loadedTime': 95961.19999992847, 'positionName': 'LEFT', 'positionCoords': [246.12, 191], 'bid': 0.49}, {'imgObject': {}, 'id': 'fruitsalad', 'src': '/static/foodstim60/fruitsalad.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 64, 'loaded': True, 'loadedTime': 95961.59999990463, 'positionName': 'RIGHT', 'positionCoords': [711.88, 191], 'bid': 0.5}]",95959.29999995232,1669835231262,hashbrowns,fruitsalad,0.49,0.5,0.010000000000000009,,hashbrowns,928.7999999523163,936,935.7999999523163,True,u,97400.0,1440.7000000476837,1669835232703,1441,HRV,HRV_0234,2022-11-30 19:09:41
65,"[{'imgObject': {}, 'id': 'chickenfingers', 'src': '/static/foodstim60/chickenfingers.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 65, 'loaded': True, 'loadedTime': 97402.89999997616, 'positionName': 'LEFT', 'positionCoords': [247.12, 191], 'bid': 0.56}, {'imgObject': {}, 'id': 'ice cream sundae 002', 'src': '/static/foodstim60/ice cream sundae 002.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 65, 'loaded': True, 'loadedTime': 97403.39999997616, 'positionName': 'RIGHT', 'positionCoords': [711.88, 191.5], 'bid': 0.44}]",97400.59999990463,1669835232704,chickenfingers,ice cream sundae 002,0.56,0.44,-0.12000000000000005,,chickenfingers,814.9000000953674,821,821.9000000953674,True,u,98727.79999995232,1327.2000000476837,1669835234031,1327,HRV,HRV_0234,2022-11-30 19:09:41
66,"[{'imgObject': {}, 'id': 'salad w chicken', 'src': '/static/foodstim60/salad w chicken.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 66, 'loaded': True, 'loadedTime': 98730.69999992847, 'positionName': 'LEFT', 'positionCoords': [246.12, 190.5], 'bid': 8.19}, {'imgObject': {}, 'id': 'blueberries', 'src': '/static/foodstim60/blueberries.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 66, 'loaded': True, 'loadedTime': 98731.79999995232, 'positionName': 'RIGHT', 'positionCoords': [711.88, 190.5], 'bid': 0.53}]",98728.59999990463,1669835234032,salad w chicken,blueberries,8.19,0.53,-7.659999999999999,,salad w chicken,656.9000000953674,664,664.1000000238419,True,u,99895.19999992847,1166.6000000238419,1669835235198,1166,HRV,HRV_0234,2022-11-30 19:09:41
67,"[{'imgObject': {}, 'id': 'cheerios', 'src': '/static/foodstim60/cheerios.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 67, 'loaded': True, 'loadedTime': 99896.79999995232, 'positionName': 'LEFT', 'positionCoords': [248.12, 191], 'bid': 0.5}, {'imgObject': {}, 'id': 'raspberries', 'src': '/static/foodstim60/raspberries.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 67, 'loaded': True, 'loadedTime': 99899.39999997616, 'positionName': 'RIGHT', 'positionCoords': [711.88, 190.5], 'bid': 0.6900000000000001}]",99895.89999997616,1669835235199,cheerios,raspberries,0.5,0.6900000000000001,0.19000000000000006,,raspberries,773.2999999523163,780,780.5,True,i,101180.59999990463,1284.6999999284744,1669835236483,1284,HRV,HRV_0234,2022-11-30 19:09:41
68,"[{'imgObject': {}, 'id': 'mango', 'src': '/static/foodstim60/mango.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 68, 'loaded': True, 'loadedTime': 101183.69999992847, 'positionName': 'LEFT', 'positionCoords': [246.12, 190.5], 'bid': 0.43}, {'imgObject': {}, 'id': 'banana', 'src': '/static/foodstim60/banana.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 68, 'loaded': True, 'loadedTime': 101184, 'positionName': 'RIGHT', 'positionCoords': [711.88, 191], 'bid': 0.2}]",101181.5,1669835236484,mango,banana,0.43,0.2,-0.22999999999999998,,mango,679,686,685.8999999761581,True,u,102369.89999997616,1188.3999999761581,1669835237673,1189,HRV,HRV_0234,2022-11-30 19:09:41
69,"[{'imgObject': {}, 'id': 'seaweed', 'src': '/static/foodstim60/seaweed.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 69, 'loaded': True, 'loadedTime': 102371.5, 'positionName': 'LEFT', 'positionCoords': [247.12, 191], 'bid': 1.54}, {'imgObject': {}, 'id': 'veggieswithdip', 'src': '/static/foodstim60/veggieswithdip.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 69, 'loaded': True, 'loadedTime': 102371.69999992847, 'positionName': 'RIGHT', 'positionCoords': [711.88, 191.5], 'bid': 1.67}]",102370.09999990463,1669835237673,seaweed,veggieswithdip,1.54,1.67,0.1299999999999999,,seaweed,638,645,645.0,True,u,103520.0,1149.9000000953674,1669835238823,1150,HRV,HRV_0234,2022-11-30 19:09:41
70,"[{'imgObject': {}, 'id': 'cheerios', 'src': '/static/foodstim60/cheerios.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 70, 'loaded': True, 'loadedTime': 103522.89999997616, 'positionName': 'LEFT', 'positionCoords': [248.12, 191], 'bid': 0.5}, {'imgObject': {}, 'id': 'cocktailshrimp', 'src': '/static/foodstim60/cocktailshrimp.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 70, 'loaded': True, 'loadedTime': 103523.69999992847, 'positionName': 'RIGHT', 'positionCoords': [711.88, 191], 'bid': 0.47}]",103520.89999997616,1669835238824,cheerios,cocktailshrimp,0.5,0.47,-0.030000000000000027,,cocktailshrimp,1264.7999999523163,1272,1272.2999999523163,True,i,105298.0,1777.1000000238419,1669835240601,1777,HRV,HRV_0234,2022-11-30 19:09:41
71,"[{'imgObject': {}, 'id': 'steak', 'src': '/static/foodstim60/steak.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 71, 'loaded': True, 'loadedTime': 105300.69999992847, 'positionName': 'LEFT', 'positionCoords': [247.12, 191], 'bid': 9.57}, {'imgObject': {}, 'id': 'mac & cheese', 'src': '/static/foodstim60/mac & cheese.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 71, 'loaded': True, 'loadedTime': 105301.09999990463, 'positionName': 'RIGHT', 'positionCoords': [711.88, 191], 'bid': 6.51}]",105298.89999997616,1669835240602,steak,mac & cheese,9.57,6.51,-3.0600000000000005,,steak,679.3999999761581,686,686.5,True,u,106488.69999992847,1189.7999999523163,1669835241792,1190,HRV,HRV_0234,2022-11-30 19:09:41
72,"[{'imgObject': {}, 'id': 'kiwi', 'src': '/static/foodstim60/kiwi.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 72, 'loaded': True, 'loadedTime': 106491.19999992847, 'positionName': 'LEFT', 'positionCoords': [247.12, 191], 'bid': 0.6900000000000001}, {'imgObject': {}, 'id': 'baked potato', 'src': '/static/foodstim60/baked potato.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 72, 'loaded': True, 'loadedTime': 106491.59999990463, 'positionName': 'RIGHT', 'positionCoords': [711.88, 191], 'bid': 0.59}]",106489.29999995232,1669835241792,kiwi,baked potato,0.6900000000000001,0.59,-0.10000000000000009,,baked potato,681.2000000476837,690,690.0,True,i,107681.19999992847,1191.8999999761581,1669835242984,1192,HRV,HRV_0234,2022-11-30 19:09:41
73,"[{'imgObject': {}, 'id': 'bagel and cc', 'src': '/static/foodstim60/bagel and cc.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 73, 'loaded': True, 'loadedTime': 107682.79999995232, 'positionName': 'LEFT', 'positionCoords': [247.12, 191], 'bid': 2.23}, {'imgObject': {}, 'id': 'turkeysandwich', 'src': '/static/foodstim60/turkeysandwich.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 73, 'loaded': True, 'loadedTime': 107683.09999990463, 'positionName': 'RIGHT', 'positionCoords': [711.88, 191.5], 'bid': 7.59}]",107681.79999995232,1669835242985,bagel and cc,turkeysandwich,2.23,7.59,5.359999999999999,,turkeysandwich,793.7999999523163,800,800.7999999523163,True,i,108986.5,1304.7000000476837,1669835244289,1304,HRV,HRV_0234,2022-11-30 19:09:41
74,"[{'imgObject': {}, 'id': 'pear', 'src': '/static/foodstim60/pear.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 410, 'width': 411, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 74, 'loaded': True, 'loadedTime': 108989.79999995232, 'positionName': 'LEFT', 'positionCoords': [246.12, 191], 'bid': 0.42}, {'imgObject': {}, 'id': 'yogurt no spoon', 'src': '/static/foodstim60/yogurt no spoon.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 410, 'width': 411, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 74, 'loaded': True, 'loadedTime': 108990.29999995232, 'positionName': 'RIGHT', 'positionCoords': [711.88, 191], 'bid': 0.44}]",108987.19999992847,1669835244290,pear,yogurt no spoon,0.42,0.44,0.020000000000000018,,yogurt no spoon,771,778,778.1000000238419,True,i,110269.89999997616,1282.7000000476837,1669835245573,1283,HRV,HRV_0234,2022-11-30 19:09:41
75,"[{'imgObject': {}, 'id': 'sweetpotato', 'src': '/static/foodstim60/sweetpotato.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 75, 'loaded': True, 'loadedTime': 110271.89999997616, 'positionName': 'LEFT', 'positionCoords': [247.12, 191], 'bid': 2.61}, {'imgObject': {}, 'id': 'salad w chicken', 'src': '/static/foodstim60/salad w chicken.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 75, 'loaded': True, 'loadedTime': 110272.29999995232, 'positionName': 'RIGHT', 'positionCoords': [711.88, 190.5], 'bid': 8.19}]",110270.39999997616,1669835245573,sweetpotato,salad w chicken,2.61,8.19,5.58,,salad w chicken,794,801,801.0,True,i,111575.69999992847,1305.2999999523163,1669835246879,1306,HRV,HRV_0234,2022-11-30 19:09:41
76,"[{'imgObject': {}, 'id': 'granola w milk', 'src': '/static/foodstim60/granola w milk.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 76, 'loaded': True, 'loadedTime': 111578.89999997616, 'positionName': 'LEFT', 'positionCoords': [247.12, 191], 'bid': 0.5}, {'imgObject': {}, 'id': 'chickenfingers', 'src': '/static/foodstim60/chickenfingers.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 76, 'loaded': True, 'loadedTime': 111579.39999997616, 'positionName': 'RIGHT', 'positionCoords': [711.88, 191], 'bid': 0.56}]",111576.39999997616,1669835246879,granola w milk,chickenfingers,0.5,0.56,0.06000000000000005,,chickenfingers,724.5,732,732.0,True,i,112810.5,1234.1000000238419,1669835248113,1234,HRV,HRV_0234,2022-11-30 19:09:41
77,"[{'imgObject': {}, 'id': 'chickenfingers', 'src': '/static/foodstim60/chickenfingers.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 77, 'loaded': True, 'loadedTime': 112813.5, 'positionName': 'LEFT', 'positionCoords': [247.12, 191], 'bid': 0.56}, {'imgObject': {}, 'id': 'burger', 'src': '/static/foodstim60/burger.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 77, 'loaded': True, 'loadedTime': 112814, 'positionName': 'RIGHT', 'positionCoords': [711.88, 191.5], 'bid': 8.99}]",112811.19999992847,1669835248114,chickenfingers,burger,0.56,8.99,8.43,,chickenfingers,569.5,576,576.3000000715256,True,u,113892.59999990463,1081.3999999761581,1669835249195,1081,HRV,HRV_0234,2022-11-30 19:09:41
78,"[{'imgObject': {}, 'id': 'froot loops w milk', 'src': '/static/foodstim60/froot loops w milk.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 78, 'loaded': True, 'loadedTime': 113895.5, 'positionName': 'LEFT', 'positionCoords': [247.12, 191], 'bid': 0.47}, {'imgObject': {}, 'id': 'hashbrowns', 'src': '/static/foodstim60/hashbrowns.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 410, 'width': 411, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 78, 'loaded': True, 'loadedTime': 113895.89999997616, 'positionName': 'RIGHT', 'positionCoords': [711.88, 191], 'bid': 0.49}]",113893.29999995232,1669835249196,froot loops w milk,hashbrowns,0.47,0.49,0.020000000000000018,,hashbrowns,837.2999999523163,844,844.0,True,i,115238.09999990463,1344.7999999523163,1669835250541,1345,HRV,HRV_0234,2022-11-30 19:09:41
79,"[{'imgObject': {}, 'id': 'rigatoni', 'src': '/static/foodstim60/rigatoni.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 79, 'loaded': True, 'loadedTime': 115241.59999990463, 'positionName': 'LEFT', 'positionCoords': [246.12, 190.5], 'bid': 0.5}, {'imgObject': {}, 'id': 'seaweed', 'src': '/static/foodstim60/seaweed.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 79, 'loaded': True, 'loadedTime': 115242.5, 'positionName': 'RIGHT', 'positionCoords': [711.88, 191], 'bid': 1.54}]",115239.0,1669835250542,rigatoni,seaweed,0.5,1.54,1.04,,seaweed,774.1999999284744,781,781.1999999284744,True,i,116522.39999997616,1283.3999999761581,1669835251825,1283,HRV,HRV_0234,2022-11-30 19:09:41
80,"[{'imgObject': {}, 'id': 'yogurt no spoon', 'src': '/static/foodstim60/yogurt no spoon.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 410, 'width': 411, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 80, 'loaded': True, 'loadedTime': 116525.19999992847, 'positionName': 'LEFT', 'positionCoords': [246.12, 191], 'bid': 0.44}, {'imgObject': {}, 'id': 'cherry tomato', 'src': '/static/foodstim60/cherry tomato.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 80, 'loaded': True, 'loadedTime': 116526.29999995232, 'positionName': 'RIGHT', 'positionCoords': [711.88, 191], 'bid': 0.31}]",116523.09999990463,1669835251826,yogurt no spoon,cherry tomato,0.44,0.31,-0.13,,yogurt no spoon,592.8000000715256,600,599.7000000476837,True,u,117623.09999990463,1100.0,1669835252926,1100,HRV,HRV_0234,2022-11-30 19:09:41
