trialN,stimuli,trialStartTime,trialStartTime_UNIX,stimulus1,stimulus2,stimulus1Bid,stimulus2Bid,delta,selected,rsp,rt,rt_UNIX,receivedResponse,trialEndTime,trialDuration,trialEndTime_UNIX,trialDuration_UNIX,trialEvents,rt_perfnow,exp,subjectId,date
108,"[{'imgObject': {}, 'id': 'rigatoni and sauce', 'src': '/static/foodstim60/rigatoni and sauce.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 411, 'width': 410, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 108, 'loaded': True, 'loadedTime': 132153.60000014305, 'positionName': 'LEFT', 'positionCoords': [409.36, 274.5], 'bid': 8.18}, {'imgObject': {}, 'id': 'kiwi', 'src': '/static/foodstim60/kiwi.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 108, 'loaded': True, 'loadedTime': 135840.20000004768, 'positionName': 'RIGHT', 'positionCoords': [887.64, 275], 'bid': 3.47}]",449224.2000000477,1669842537395,rigatoni and sauce,kiwi,8.18,3.47,-4.709999999999999,rigatoni and sauce,u,1061.2999999523163,1062,True,450803.7999999523,1579.5999999046326,1669842538975,1580,,1061.9000000953674,HRV,HRV_0299,2022-11-30 21:11:07
109,"[{'imgObject': {}, 'id': 'baked potato', 'src': '/static/foodstim60/baked potato.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 109, 'loaded': True, 'loadedTime': 128295.70000004768, 'positionName': 'LEFT', 'positionCoords': [410.36, 275], 'bid': 9.07}, {'imgObject': {}, 'id': 'mashed potato', 'src': '/static/foodstim60/mashed potato.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 109, 'loaded': True, 'loadedTime': 123957, 'positionName': 'RIGHT', 'positionCoords': [887.64, 275.5], 'bid': 8.88}]",450804.10000014305,1669842538975,baked potato,mashed potato,9.07,8.88,-0.1899999999999995,mashed potato,i,1278.2999999523163,1284,True,452594.7000000477,1790.5999999046326,1669842540766,1791,,1283.3999998569489,HRV,HRV_0299,2022-11-30 21:11:07
110,"[{'imgObject': {}, 'id': 'luckycharms', 'src': '/static/foodstim60/luckycharms.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 110, 'loaded': True, 'loadedTime': 136382.29999995232, 'positionName': 'LEFT', 'positionCoords': [409.36, 275.5], 'bid': 0.1}, {'imgObject': {}, 'id': 'hashbrowns', 'src': '/static/foodstim60/hashbrowns.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 410, 'width': 411, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 110, 'loaded': True, 'loadedTime': 132771.40000009537, 'positionName': 'RIGHT', 'positionCoords': [887.64, 275], 'bid': 1.05}]",452595.10000014305,1669842540766,luckycharms,hashbrowns,0.1,1.05,0.9500000000000001,hashbrowns,i,976.5,978,True,454096.5,1501.3999998569489,1669842542268,1502,,977.7999999523163,HRV,HRV_0299,2022-11-30 21:11:07
111,"[{'imgObject': {}, 'id': 'orange slices', 'src': '/static/foodstim60/orange slices.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 111, 'loaded': True, 'loadedTime': 129020.29999995232, 'positionName': 'LEFT', 'positionCoords': [410.36, 275], 'bid': 6.2}, {'imgObject': {}, 'id': 'edamame', 'src': '/static/foodstim60/edamame.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 111, 'loaded': True, 'loadedTime': 125868.79999995232, 'positionName': 'RIGHT', 'positionCoords': [887.64, 275], 'bid': 6.2}]",454096.7999999523,1669842542268,orange slices,edamame,6.2,6.2,0.0,edamame,i,1320.7000000476837,1321,True,455927.2999999523,1830.5,1669842544099,1831,,1321.4000000953674,HRV,HRV_0299,2022-11-30 21:11:07
112,"[{'imgObject': {}, 'id': 'luckycharms', 'src': '/static/foodstim60/luckycharms.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 112, 'loaded': True, 'loadedTime': 136389.29999995232, 'positionName': 'LEFT', 'positionCoords': [409.36, 275.5], 'bid': 0.1}, {'imgObject': {}, 'id': 'yogurt no spoon', 'src': '/static/foodstim60/yogurt no spoon.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 410, 'width': 411, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 112, 'loaded': True, 'loadedTime': 135883.29999995232, 'positionName': 'RIGHT', 'positionCoords': [887.64, 275], 'bid': 1.63}]",455927.5,1669842544099,luckycharms,yogurt no spoon,0.1,1.63,1.5299999999999998,luckycharms,u,1028.7000000476837,1033,True,457479.0,1551.5,1669842545650,1551,,1033.2999999523163,HRV,HRV_0299,2022-11-30 21:11:07
113,"[{'imgObject': {}, 'id': 'salmon', 'src': '/static/foodstim60/salmon.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 113, 'loaded': True, 'loadedTime': 123786.29999995232, 'positionName': 'LEFT', 'positionCoords': [409.36, 275.5], 'bid': 0.27}, {'imgObject': {}, 'id': 'pear', 'src': '/static/foodstim60/pear.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 410, 'width': 411, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 113, 'loaded': True, 'loadedTime': 131581.90000009537, 'positionName': 'RIGHT', 'positionCoords': [887.64, 275], 'bid': 0.94}]",457479.2000000477,1669842545651,salmon,pear,0.27,0.94,0.6699999999999999,pear,i,1467,1468,True,459455.5,1976.2999999523163,1669842547627,1976,,1468.0999999046326,HRV,HRV_0299,2022-11-30 21:11:07
114,"[{'imgObject': {}, 'id': 'turkeysandwich', 'src': '/static/foodstim60/turkeysandwich.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 114, 'loaded': True, 'loadedTime': 133517.40000009537, 'positionName': 'LEFT', 'positionCoords': [410.36, 275.5], 'bid': 7.54}, {'imgObject': {}, 'id': 'blackbeanswithrice', 'src': '/static/foodstim60/blackbeanswithrice.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 114, 'loaded': True, 'loadedTime': 132814.5, 'positionName': 'RIGHT', 'positionCoords': [887.64, 275], 'bid': 6.59}]",459455.7999999523,1669842547627,turkeysandwich,blackbeanswithrice,7.54,6.59,-0.9500000000000002,blackbeanswithrice,i,1075.7000000476837,1076,True,461047.2000000477,1591.4000000953674,1669842549218,1591,,1076.3000001907349,HRV,HRV_0299,2022-11-30 21:11:07
115,"[{'imgObject': {}, 'id': 'edamame', 'src': '/static/foodstim60/edamame.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 115, 'loaded': True, 'loadedTime': 126158.90000009537, 'positionName': 'LEFT', 'positionCoords': [410.36, 275], 'bid': 6.2}, {'imgObject': {}, 'id': 'fruitsalad', 'src': '/static/foodstim60/fruitsalad.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 115, 'loaded': True, 'loadedTime': 129017.20000004768, 'positionName': 'RIGHT', 'positionCoords': [887.64, 275], 'bid': 5.93}]",461047.40000009537,1669842549219,edamame,fruitsalad,6.2,5.93,-0.27000000000000046,fruitsalad,i,1005.7000000476837,1006,True,462559.7000000477,1512.2999999523163,1669842550731,1512,,1006.8999998569489,HRV,HRV_0299,2022-11-30 21:11:07
116,"[{'imgObject': {}, 'id': 'blackbeanswithrice', 'src': '/static/foodstim60/blackbeanswithrice.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 116, 'loaded': True, 'loadedTime': 132815.10000014305, 'positionName': 'LEFT', 'positionCoords': [409.36, 275], 'bid': 6.59}, {'imgObject': {}, 'id': 'cantaloupe', 'src': '/static/foodstim60/cantaloupe.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 116, 'loaded': True, 'loadedTime': 124156.40000009537, 'positionName': 'RIGHT', 'positionCoords': [887.64, 275.5], 'bid': 5.87}]",462560.10000014305,1669842550731,blackbeanswithrice,cantaloupe,6.59,5.87,-0.7199999999999998,blackbeanswithrice,u,1584.8999998569489,1587,True,464664.40000009537,2104.2999999523163,1669842552836,2105,,1586.5999999046326,HRV,HRV_0299,2022-11-30 21:11:07
117,"[{'imgObject': {}, 'id': 'sweetpotato', 'src': '/static/foodstim60/sweetpotato.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 117, 'loaded': True, 'loadedTime': 124525, 'positionName': 'LEFT', 'positionCoords': [409.36, 275], 'bid': 7.3}, {'imgObject': {}, 'id': 'corn cob', 'src': '/static/foodstim60/corn cob.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 117, 'loaded': True, 'loadedTime': 131579.40000009537, 'positionName': 'RIGHT', 'positionCoords': [887.64, 274.5], 'bid': 6.75}]",464664.90000009537,1669842552836,sweetpotato,corn cob,7.3,6.75,-0.5499999999999998,corn cob,i,1358.5,1361,True,466552.5,1887.5999999046326,1669842554724,1888,,1360.3999998569489,HRV,HRV_0299,2022-11-30 21:11:07
118,"[{'imgObject': {}, 'id': 'yogurt no spoon', 'src': '/static/foodstim60/yogurt no spoon.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 410, 'width': 411, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 118, 'loaded': True, 'loadedTime': 135883.20000004768, 'positionName': 'LEFT', 'positionCoords': [408.36, 275], 'bid': 1.63}, {'imgObject': {}, 'id': 'fried eggs', 'src': '/static/foodstim60/fried eggs.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 118, 'loaded': True, 'loadedTime': 134636.79999995232, 'positionName': 'RIGHT', 'positionCoords': [887.64, 275], 'bid': 5.87}]",466552.7999999523,1669842554724,yogurt no spoon,fried eggs,1.63,5.87,4.24,fried eggs,i,1003.6000001430511,1006,True,468062.7999999523,1510.0,1669842556234,1510,,1006.0,HRV,HRV_0299,2022-11-30 21:11:07
119,"[{'imgObject': {}, 'id': 'froot loops w milk', 'src': '/static/foodstim60/froot loops w milk.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 119, 'loaded': True, 'loadedTime': 125215.5, 'positionName': 'LEFT', 'positionCoords': [409.36, 275], 'bid': 1.06}, {'imgObject': {}, 'id': 'hashbrowns', 'src': '/static/foodstim60/hashbrowns.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 410, 'width': 411, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 119, 'loaded': True, 'loadedTime': 132771.79999995232, 'positionName': 'RIGHT', 'positionCoords': [887.64, 275], 'bid': 1.05}]",468063.0,1669842556234,froot loops w milk,hashbrowns,1.06,1.05,-0.010000000000000009,hashbrowns,i,1618.2999999523163,1619,True,470197.7000000477,2134.7000000476837,1669842558369,2135,,1618.7999999523163,HRV,HRV_0299,2022-11-30 21:11:07
120,"[{'imgObject': {}, 'id': 'chicken nuggets2', 'src': '/static/foodstim60/chicken nuggets2.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 120, 'loaded': True, 'loadedTime': 136637, 'positionName': 'LEFT', 'positionCoords': [409.36, 275.5], 'bid': 5.79}, {'imgObject': {}, 'id': 'edamame', 'src': '/static/foodstim60/edamame.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 120, 'loaded': True, 'loadedTime': 126158.5, 'positionName': 'RIGHT', 'positionCoords': [887.64, 275], 'bid': 6.2}]",470197.90000009537,1669842558369,chicken nuggets2,edamame,5.79,6.2,0.41000000000000014,chicken nuggets2,u,1139.2000000476837,1142,True,471850.7999999523,1652.8999998569489,1669842560022,1653,,1142.0,HRV,HRV_0299,2022-11-30 21:11:07
121,"[{'imgObject': {}, 'id': 'pear', 'src': '/static/foodstim60/pear.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 410, 'width': 411, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 121, 'loaded': True, 'loadedTime': 131580.40000009537, 'positionName': 'LEFT', 'positionCoords': [408.36, 275], 'bid': 0.94}, {'imgObject': {}, 'id': 'lox', 'src': '/static/foodstim60/lox.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 411, 'width': 410, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 121, 'loaded': True, 'loadedTime': 135775.70000004768, 'positionName': 'RIGHT', 'positionCoords': [887.64, 274.5], 'bid': 0.09}]",471851.2000000477,1669842560022,pear,lox,0.94,0.09,-0.85,pear,u,1114.5999999046326,1116,True,473472.40000009537,1621.2000000476837,1669842561644,1622,,1115.5,HRV,HRV_0299,2022-11-30 21:11:07
122,"[{'imgObject': {}, 'id': 'salmon', 'src': '/static/foodstim60/salmon.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 122, 'loaded': True, 'loadedTime': 123687.20000004768, 'positionName': 'LEFT', 'positionCoords': [409.36, 275.5], 'bid': 0.27}, {'imgObject': {}, 'id': 'omelette', 'src': '/static/foodstim60/omelette.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 122, 'loaded': True, 'loadedTime': 125055.79999995232, 'positionName': 'RIGHT', 'positionCoords': [887.64, 275.5], 'bid': 6.51}]",473472.7000000477,1669842561644,salmon,omelette,0.27,6.51,6.24,omelette,i,1024.4000000953674,1025,True,475011.2000000477,1538.5,1669842563182,1538,,1025.0,HRV,HRV_0299,2022-11-30 21:11:07
123,"[{'imgObject': {}, 'id': 'mango', 'src': '/static/foodstim60/mango.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 123, 'loaded': True, 'loadedTime': 130723.79999995232, 'positionName': 'LEFT', 'positionCoords': [408.36, 274.5], 'bid': 3.64}, {'imgObject': {}, 'id': 'kiwi', 'src': '/static/foodstim60/kiwi.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 123, 'loaded': True, 'loadedTime': 135855.40000009537, 'positionName': 'RIGHT', 'positionCoords': [887.64, 275], 'bid': 3.47}]",475011.40000009537,1669842563183,mango,kiwi,3.64,3.47,-0.16999999999999993,kiwi,i,1501.8999998569489,1502,True,477041.60000014305,2030.2000000476837,1669842565213,2030,,1502.5,HRV,HRV_0299,2022-11-30 21:11:07
124,"[{'imgObject': {}, 'id': 'salmon', 'src': '/static/foodstim60/salmon.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 124, 'loaded': True, 'loadedTime': 123688.5, 'positionName': 'LEFT', 'positionCoords': [409.36, 275.5], 'bid': 0.27}, {'imgObject': {}, 'id': 'shreddedwheatwithmilk', 'src': '/static/foodstim60/shreddedwheatwithmilk.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 124, 'loaded': True, 'loadedTime': 129747.79999995232, 'positionName': 'RIGHT', 'positionCoords': [887.64, 275], 'bid': 3.22}]",477041.7999999523,1669842565213,salmon,shreddedwheatwithmilk,0.27,3.22,2.95,shreddedwheatwithmilk,i,1120.3000001907349,1122,True,478676.0,1634.2000000476837,1669842566847,1634,,1121.6000001430511,HRV,HRV_0299,2022-11-30 21:11:07
125,"[{'imgObject': {}, 'id': 'lox', 'src': '/static/foodstim60/lox.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 411, 'width': 410, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 125, 'loaded': True, 'loadedTime': 135779.10000014305, 'positionName': 'LEFT', 'positionCoords': [409.36, 274.5], 'bid': 0.09}, {'imgObject': {}, 'id': 'eggs', 'src': '/static/foodstim60/eggs.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 125, 'loaded': True, 'loadedTime': 124184, 'positionName': 'RIGHT', 'positionCoords': [887.64, 275.5], 'bid': 1.5}]",478676.2000000477,1669842566847,lox,eggs,0.09,1.5,1.41,eggs,i,1076.0999999046326,1079,True,480268.5,1592.2999999523163,1669842568440,1593,,1078.7999999523163,HRV,HRV_0299,2022-11-30 21:11:07
126,"[{'imgObject': {}, 'id': 'burrito', 'src': '/static/foodstim60/burrito.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 126, 'loaded': True, 'loadedTime': 132150.5, 'positionName': 'LEFT', 'positionCoords': [409.36, 275], 'bid': 9}, {'imgObject': {}, 'id': 'hotdog w must', 'src': '/static/foodstim60/hotdog w must.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 126, 'loaded': True, 'loadedTime': 125158.40000009537, 'positionName': 'RIGHT', 'positionCoords': [887.64, 275.5], 'bid': 9.13}]",480268.60000014305,1669842568440,burrito,hotdog w must,9.0,9.13,0.13000000000000078,burrito,u,1412.1999998092651,1418,True,482201.2999999523,1932.6999998092651,1669842570372,1932,,1417.8999998569489,HRV,HRV_0299,2022-11-30 21:11:07
127,"[{'imgObject': {}, 'id': 'cheerios', 'src': '/static/foodstim60/cheerios.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 127, 'loaded': True, 'loadedTime': 132528.70000004768, 'positionName': 'LEFT', 'positionCoords': [410.36, 275], 'bid': 2.33}, {'imgObject': {}, 'id': 'fruitsalad', 'src': '/static/foodstim60/fruitsalad.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 127, 'loaded': True, 'loadedTime': 129017.29999995232, 'positionName': 'RIGHT', 'positionCoords': [887.64, 275], 'bid': 5.93}]",482201.5,1669842570373,cheerios,fruitsalad,2.33,5.93,3.5999999999999996,fruitsalad,i,918.2000000476837,929,True,483640.90000009537,1439.4000000953674,1669842571812,1439,,930.0,HRV,HRV_0299,2022-11-30 21:11:07
128,"[{'imgObject': {}, 'id': 'shreddedwheatwithmilk', 'src': '/static/foodstim60/shreddedwheatwithmilk.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 128, 'loaded': True, 'loadedTime': 129675.5, 'positionName': 'LEFT', 'positionCoords': [409.36, 275], 'bid': 3.22}, {'imgObject': {}, 'id': 'seaweed', 'src': '/static/foodstim60/seaweed.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 128, 'loaded': True, 'loadedTime': 136260.70000004768, 'positionName': 'RIGHT', 'positionCoords': [887.64, 275], 'bid': 0}]",483641.2999999523,1669842571812,shreddedwheatwithmilk,seaweed,3.22,0.0,-3.22,shreddedwheatwithmilk,u,765,766,True,484917.40000009537,1276.1000001430511,1669842573088,1276,,765.8000001907349,HRV,HRV_0299,2022-11-30 21:11:07
129,"[{'imgObject': {}, 'id': 'fried eggs', 'src': '/static/foodstim60/fried eggs.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 129, 'loaded': True, 'loadedTime': 134019.20000004768, 'positionName': 'LEFT', 'positionCoords': [409.36, 275], 'bid': 5.87}, {'imgObject': {}, 'id': 'tacos', 'src': '/static/foodstim60/tacos.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 129, 'loaded': True, 'loadedTime': 135890.29999995232, 'positionName': 'RIGHT', 'positionCoords': [887.64, 274.5], 'bid': 9.56}]",484917.60000014305,1669842573089,fried eggs,tacos,5.87,9.56,3.6900000000000004,tacos,i,1135.8999998569489,1136,True,486570.0,1652.3999998569489,1669842574741,1652,,1136.5999999046326,HRV,HRV_0299,2022-11-30 21:11:07
130,"[{'imgObject': {}, 'id': 'veggieswithdip', 'src': '/static/foodstim60/veggieswithdip.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 130, 'loaded': True, 'loadedTime': 132539.90000009537, 'positionName': 'LEFT', 'positionCoords': [410.36, 275.5], 'bid': 5.54}, {'imgObject': {}, 'id': 'chicken nuggets2', 'src': '/static/foodstim60/chicken nuggets2.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 130, 'loaded': True, 'loadedTime': 136635.29999995232, 'positionName': 'RIGHT', 'positionCoords': [887.64, 275.5], 'bid': 5.79}]",486570.60000014305,1669842574742,veggieswithdip,chicken nuggets2,5.54,5.79,0.25,chicken nuggets2,i,1278.8999998569489,1279,True,488359.10000014305,1788.5,1669842576530,1788,,1279.8999998569489,HRV,HRV_0299,2022-11-30 21:11:07
131,"[{'imgObject': {}, 'id': 'orange slices', 'src': '/static/foodstim60/orange slices.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 131, 'loaded': True, 'loadedTime': 129020.70000004768, 'positionName': 'LEFT', 'positionCoords': [410.36, 275], 'bid': 6.2}, {'imgObject': {}, 'id': 'ice cream sundae 002', 'src': '/static/foodstim60/ice cream sundae 002.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 131, 'loaded': True, 'loadedTime': 125741.29999995232, 'positionName': 'RIGHT', 'positionCoords': [887.64, 275.5], 'bid': 5.89}]",488359.40000009537,1669842576530,orange slices,ice cream sundae 002,6.2,5.89,-0.3100000000000005,orange slices,u,1206.7000000476837,1209,True,490070.10000014305,1710.7000000476837,1669842578241,1711,,1208.5999999046326,HRV,HRV_0299,2022-11-30 21:11:07
132,"[{'imgObject': {}, 'id': 'sweetpotato', 'src': '/static/foodstim60/sweetpotato.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 132, 'loaded': True, 'loadedTime': 124526.90000009537, 'positionName': 'LEFT', 'positionCoords': [409.36, 275], 'bid': 7.3}, {'imgObject': {}, 'id': 'fruitsalad', 'src': '/static/foodstim60/fruitsalad.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 132, 'loaded': True, 'loadedTime': 129017.70000004768, 'positionName': 'RIGHT', 'positionCoords': [887.64, 275], 'bid': 5.93}]",490070.40000009537,1669842578241,sweetpotato,fruitsalad,7.3,5.93,-1.37,fruitsalad,i,1270.5999999046326,1272,True,491846.60000014305,1776.2000000476837,1669842580018,1777,,1272.0999999046326,HRV,HRV_0299,2022-11-30 21:11:07
133,"[{'imgObject': {}, 'id': 'omelette', 'src': '/static/foodstim60/omelette.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 133, 'loaded': True, 'loadedTime': 125055.29999995232, 'positionName': 'LEFT', 'positionCoords': [409.36, 275.5], 'bid': 6.51}, {'imgObject': {}, 'id': 'raspberries', 'src': '/static/foodstim60/raspberries.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 133, 'loaded': True, 'loadedTime': 124095.70000004768, 'positionName': 'RIGHT', 'positionCoords': [887.64, 274.5], 'bid': 8.55}]",491846.7999999523,1669842580018,omelette,raspberries,6.51,8.55,2.040000000000001,raspberries,i,1684.1000001430511,1686,True,494047.7000000477,2200.9000000953674,1669842582219,2201,,1686.2000000476837,HRV,HRV_0299,2022-11-30 21:11:07
134,"[{'imgObject': {}, 'id': 'strawberries', 'src': '/static/foodstim60/strawberries.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 134, 'loaded': True, 'loadedTime': 125659.60000014305, 'positionName': 'LEFT', 'positionCoords': [409.36, 275], 'bid': 8.43}, {'imgObject': {}, 'id': 'banana', 'src': '/static/foodstim60/banana.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 134, 'loaded': True, 'loadedTime': 125828.79999995232, 'positionName': 'RIGHT', 'positionCoords': [887.64, 275], 'bid': 6.5}]",494048.10000014305,1669842582219,strawberries,banana,8.43,6.5,-1.9299999999999997,strawberries,u,1302.2999999523163,1308,True,495865.0,1816.8999998569489,1669842584036,1817,,1307.5999999046326,HRV,HRV_0299,2022-11-30 21:11:07
