trialN,stimuli,trialStartTime,trialStartTime_UNIX,stimulus1,stimulus2,stimulus1Bid,stimulus2Bid,delta,trialEvents,selected,rt,rt_UNIX,rt_perfnow,receivedResponse,rsp,trialEndTime,trialDuration,trialEndTime_UNIX,trialDuration_UNIX,exp,subjectId,date
81,"[{'imgObject': {}, 'id': 'shreddedwheatwithmilk', 'src': '/static/foodstim60/shreddedwheatwithmilk.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 81, 'loaded': True, 'loadedTime': 88379.69999998808, 'positionName': 'LEFT', 'positionCoords': [327.28, 156], 'bid': 7.07}, {'imgObject': {}, 'id': 'raspberries', 'src': '/static/foodstim60/raspberries.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 81, 'loaded': True, 'loadedTime': 88380, 'positionName': 'RIGHT', 'positionCoords': [798.72, 155.5], 'bid': 7.43}]",88377.79999999702,1669837823478,shreddedwheatwithmilk,raspberries,7.07,7.43,0.35999999999999943,,shreddedwheatwithmilk,705.5999999940395,706,705.7999999970198,True,u,89597.29999999702,1219.5,1669837824697,1219,HRV,HRV_0272,2022-11-30 19:51:52
82,"[{'imgObject': {}, 'id': 'burger', 'src': '/static/foodstim60/burger.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 82, 'loaded': True, 'loadedTime': 89599.79999999702, 'positionName': 'LEFT', 'positionCoords': [328.28, 156.5], 'bid': 8.98}, {'imgObject': {}, 'id': 'olives', 'src': '/static/foodstim60/olives.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 82, 'loaded': True, 'loadedTime': 89600.29999999702, 'positionName': 'RIGHT', 'positionCoords': [798.72, 156], 'bid': 8.93}]",89597.79999999702,1669837824698,burger,olives,8.98,8.93,-0.05000000000000071,,burger,369.3999999910593,370,369.8999999910593,True,u,90477.0,879.2000000029802,1669837825577,879,HRV,HRV_0272,2022-11-30 19:51:52
83,"[{'imgObject': {}, 'id': 'olives', 'src': '/static/foodstim60/olives.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 83, 'loaded': True, 'loadedTime': 90480.39999999106, 'positionName': 'LEFT', 'positionCoords': [327.28, 156], 'bid': 8.93}, {'imgObject': {}, 'id': 'fruitsalad', 'src': '/static/foodstim60/fruitsalad.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 83, 'loaded': True, 'loadedTime': 90480.69999998808, 'positionName': 'RIGHT', 'positionCoords': [798.72, 156], 'bid': 9.36}]",90477.79999999702,1669837825578,olives,fruitsalad,8.93,9.36,0.4299999999999997,,fruitsalad,580.7000000029802,581,581.0999999940395,True,i,91577.39999999106,1099.5999999940395,1669837826677,1099,HRV,HRV_0272,2022-11-30 19:51:52
84,"[{'imgObject': {}, 'id': 'pear', 'src': '/static/foodstim60/pear.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 410, 'width': 411, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 84, 'loaded': True, 'loadedTime': 91579.89999999106, 'positionName': 'LEFT', 'positionCoords': [326.28, 156], 'bid': 8.43}, {'imgObject': {}, 'id': 'salmon', 'src': '/static/foodstim60/salmon.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 84, 'loaded': True, 'loadedTime': 91580.29999999702, 'positionName': 'RIGHT', 'positionCoords': [798.72, 156.5], 'bid': 7.03}]",91577.89999999106,1669837826678,pear,salmon,8.43,7.03,-1.3999999999999995,"[{'event': 'onblur', 'details': 'out of focus', 'performance time': 92259.5, 'date time': 1669837827359}, {'event': 'visibilitychange', 'details': 'hidden', 'performance time': 93312.89999999106, 'date time': 1669837828413}]",NaN,NaN,NaN,,False,NaN,96411.09999999404,4833.20000000298,1669837831511,4833,HRV,HRV_0272,2022-11-30 19:51:52
85,"[{'imgObject': {}, 'id': 'banana', 'src': '/static/foodstim60/banana.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 85, 'loaded': True, 'loadedTime': 96416.89999999106, 'positionName': 'LEFT', 'positionCoords': [327.28, 156], 'bid': 8.82}, {'imgObject': {}, 'id': 'luckycharms', 'src': '/static/foodstim60/luckycharms.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 85, 'loaded': True, 'loadedTime': 96417.19999998808, 'positionName': 'RIGHT', 'positionCoords': [798.72, 156.5], 'bid': 8.39}]",96411.59999999404,1669837831512,banana,luckycharms,8.82,8.39,-0.4299999999999997,"[{'event': 'visibilitychange', 'details': 'visible', 'performance time': 98202, 'date time': 1669837833302}, {'event': 'onfocus', 'details': 'in focus', 'performance time': 98203.29999999702, 'date time': 1669837833303}]",luckycharms,2358.2999999970198,2358,2358.9000000059605,True,i,99277.09999999404,2865.5,1669837834377,2865,HRV,HRV_0272,2022-11-30 19:51:52
86,"[{'imgObject': {}, 'id': 'burrito', 'src': '/static/foodstim60/burrito.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 86, 'loaded': True, 'loadedTime': 99280, 'positionName': 'LEFT', 'positionCoords': [327.28, 156], 'bid': 9.15}, {'imgObject': {}, 'id': 'salad w chicken', 'src': '/static/foodstim60/salad w chicken.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 86, 'loaded': True, 'loadedTime': 99280.59999999404, 'positionName': 'RIGHT', 'positionCoords': [798.72, 155.5], 'bid': 8.78}]",99278.0,1669837834378,burrito,salad w chicken,9.15,8.78,-0.370000000000001,,burrito,384.29999999701977,385,384.69999998807907,True,u,100177.5,899.5,1669837835278,900,HRV,HRV_0272,2022-11-30 19:51:52
87,"[{'imgObject': {}, 'id': 'grilled chicken strips', 'src': '/static/foodstim60/grilled chicken strips.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 411, 'width': 410, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 87, 'loaded': True, 'loadedTime': 100180.19999998808, 'positionName': 'LEFT', 'positionCoords': [327.28, 155.5], 'bid': 8.63}, {'imgObject': {}, 'id': 'eggsalad', 'src': '/static/foodstim60/eggsalad.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 87, 'loaded': True, 'loadedTime': 100180.5, 'positionName': 'RIGHT', 'positionCoords': [798.72, 156.5], 'bid': 9.11}]",100178.09999999404,1669837835278,grilled chicken strips,eggsalad,8.63,9.11,0.47999999999999865,,grilled chicken strips,694.5,695,695.0,True,u,101382.59999999404,1204.5,1669837836483,1205,HRV,HRV_0272,2022-11-30 19:51:52
88,"[{'imgObject': {}, 'id': 'Grapes', 'src': '/static/foodstim60/Grapes.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 88, 'loaded': True, 'loadedTime': 101384.89999999106, 'positionName': 'LEFT', 'positionCoords': [326.28, 155.5], 'bid': 8.51}, {'imgObject': {}, 'id': 'popsicles', 'src': '/static/foodstim60/popsicles.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 88, 'loaded': True, 'loadedTime': 101385.29999999702, 'positionName': 'RIGHT', 'positionCoords': [798.72, 156], 'bid': 8.48}]",101383.09999999404,1669837836483,Grapes,popsicles,8.51,8.48,-0.02999999999999936,,popsicles,18.200000002980232,19,18.599999994039536,True,i,101907.09999999404,524.0,1669837837007,524,HRV,HRV_0272,2022-11-30 19:51:52
89,"[{'imgObject': {}, 'id': 'turkey sandwich', 'src': '/static/foodstim60/turkey sandwich.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 89, 'loaded': True, 'loadedTime': 101909.89999999106, 'positionName': 'LEFT', 'positionCoords': [328.28, 156.5], 'bid': 7.86}, {'imgObject': {}, 'id': 'eggs', 'src': '/static/foodstim60/eggs.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 89, 'loaded': True, 'loadedTime': 101910.39999999106, 'positionName': 'RIGHT', 'positionCoords': [798.72, 156.5], 'bid': 7.05}]",101907.5,1669837837008,turkey sandwich,eggs,7.86,7.05,-0.8100000000000005,,eggs,30.799999997019768,31,31.19999998807907,True,i,102442.29999999702,534.7999999970198,1669837837542,534,HRV,HRV_0272,2022-11-30 19:51:52
90,"[{'imgObject': {}, 'id': 'corn cob', 'src': '/static/foodstim60/corn cob.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 90, 'loaded': True, 'loadedTime': 3411, 'positionName': 'LEFT', 'positionCoords': [326.28, 226.5], 'bid': 5.62}, {'imgObject': {}, 'id': 'fried eggs', 'src': '/static/foodstim60/fried eggs.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 90, 'loaded': True, 'loadedTime': 3411.0999999940395, 'positionName': 'RIGHT', 'positionCoords': [798.72, 227], 'bid': 6.53}]",104826.39999999106,1669837839926,corn cob,fried eggs,5.62,6.53,0.9100000000000001,"[{'event': 'fullscreenchange', 'details': 'fullscreenenter', 'performance time': 104827, 'date time': 1669837839927}, {'event': 'fullscreenchange', 'details': 'fullscreenexit', 'performance time': 106548.29999999702, 'date time': 1669837841648}]",corn cob,2349.6000000089407,2350,2350.0,True,u,107689.79999999702,2863.4000000059605,1669837842790,2864,HRV,HRV_0272,2022-11-30 19:51:52
91,"[{'imgObject': {}, 'id': 'chicken nuggets2', 'src': '/static/foodstim60/chicken nuggets2.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 91, 'loaded': True, 'loadedTime': 107692.19999998808, 'positionName': 'LEFT', 'positionCoords': [327.28, 156.5], 'bid': 8.950000000000001}, {'imgObject': {}, 'id': 'froot loops w milk', 'src': '/static/foodstim60/froot loops w milk.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 91, 'loaded': True, 'loadedTime': 107692.89999999106, 'positionName': 'RIGHT', 'positionCoords': [798.72, 156], 'bid': 9.2}]",107690.19999998808,1669837842790,chicken nuggets2,froot loops w milk,8.950000000000001,9.2,0.24999999999999822,,chicken nuggets2,930.8000000119209,931,931.2000000029802,True,u,109126.39999999106,1436.2000000029802,1669837844226,1436,HRV,HRV_0272,2022-11-30 19:51:52
92,"[{'imgObject': {}, 'id': 'popsicles', 'src': '/static/foodstim60/popsicles.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 92, 'loaded': True, 'loadedTime': 109127.79999999702, 'positionName': 'LEFT', 'positionCoords': [327.28, 156], 'bid': 8.48}, {'imgObject': {}, 'id': 'blueberries', 'src': '/static/foodstim60/blueberries.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 92, 'loaded': True, 'loadedTime': 109127.89999999106, 'positionName': 'RIGHT', 'positionCoords': [798.72, 155.5], 'bid': 8.02}]",109126.79999999702,1669837844227,popsicles,blueberries,8.48,8.02,-0.46000000000000085,,blueberries,484.79999999701977,485,485.29999999701977,True,i,110120.29999999702,993.5,1669837845220,993,HRV,HRV_0272,2022-11-30 19:51:52
93,"[{'imgObject': {}, 'id': 'popsicles', 'src': '/static/foodstim60/popsicles.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 93, 'loaded': True, 'loadedTime': 110121.59999999404, 'positionName': 'LEFT', 'positionCoords': [327.28, 156], 'bid': 8.48}, {'imgObject': {}, 'id': 'baked potato', 'src': '/static/foodstim60/baked potato.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 93, 'loaded': True, 'loadedTime': 110121.79999999702, 'positionName': 'RIGHT', 'positionCoords': [798.72, 156], 'bid': 8.15}]",110120.79999999702,1669837845221,popsicles,baked potato,8.48,8.15,-0.33000000000000007,,popsicles,380.70000000298023,381,381.09999999403954,True,u,111015.39999999106,894.5999999940395,1669837846115,894,HRV,HRV_0272,2022-11-30 19:51:52
94,"[{'imgObject': {}, 'id': 'rigatoni', 'src': '/static/foodstim60/rigatoni.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 94, 'loaded': True, 'loadedTime': 111018.19999998808, 'positionName': 'LEFT', 'positionCoords': [326.28, 155.5], 'bid': 7.66}, {'imgObject': {}, 'id': 'corn cob', 'src': '/static/foodstim60/corn cob.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 94, 'loaded': True, 'loadedTime': 111018.69999998808, 'positionName': 'RIGHT', 'positionCoords': [798.72, 155.5], 'bid': 5.62}]",111015.89999999106,1669837846116,rigatoni,corn cob,7.66,5.62,-2.04,,rigatoni,380.1000000089407,381,380.70000000298023,True,u,111916.59999999404,900.7000000029802,1669837847017,901,HRV,HRV_0272,2022-11-30 19:51:52
95,"[{'imgObject': {}, 'id': 'hotdog w must', 'src': '/static/foodstim60/hotdog w must.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 95, 'loaded': True, 'loadedTime': 111919.09999999404, 'positionName': 'LEFT', 'positionCoords': [328.28, 156.5], 'bid': 8.55}, {'imgObject': {}, 'id': 'roastedpotatoes', 'src': '/static/foodstim60/roastedpotatoes.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 95, 'loaded': True, 'loadedTime': 111919.39999999106, 'positionName': 'RIGHT', 'positionCoords': [798.72, 156], 'bid': 8.540000000000001}]",111917.19999998808,1669837847017,hotdog w must,roastedpotatoes,8.55,8.540000000000001,-0.009999999999999787,"[{'event': 'onblur', 'details': 'out of focus', 'performance time': 112363.09999999404, 'date time': 1669837847463}, {'event': 'visibilitychange', 'details': 'hidden', 'performance time': 112369.69999998808, 'date time': 1669837847470}]",roastedpotatoes,44.400000005960464,45,44.80000001192093,True,i,113400.59999999404,1483.4000000059605,1669837848501,1484,HRV,HRV_0272,2022-11-30 19:51:52
96,"[{'imgObject': {}, 'id': 'rigatoni', 'src': '/static/foodstim60/rigatoni.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 96, 'loaded': True, 'loadedTime': 113402.09999999404, 'positionName': 'LEFT', 'positionCoords': [326.28, 155.5], 'bid': 7.66}, {'imgObject': {}, 'id': 'salad w chicken', 'src': '/static/foodstim60/salad w chicken.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 96, 'loaded': True, 'loadedTime': 113402.29999999702, 'positionName': 'RIGHT', 'positionCoords': [798.72, 155.5], 'bid': 8.78}]",113401.19999998808,1669837848501,rigatoni,salad w chicken,7.66,8.78,1.1199999999999992,"[{'event': 'visibilitychange', 'details': 'visible', 'performance time': 119005.29999999702, 'date time': 1669837854105}, {'event': 'onfocus', 'details': 'in focus', 'performance time': 119006.09999999404, 'date time': 1669837854106}]",NaN,NaN,NaN,5605.0,False,NaN,119520.19999998808,6119.0,1669837854620,6119,HRV,HRV_0272,2022-11-30 19:51:52
97,"[{'imgObject': {}, 'id': 'salmon', 'src': '/static/foodstim60/salmon.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 97, 'loaded': True, 'loadedTime': 119523.09999999404, 'positionName': 'LEFT', 'positionCoords': [327.28, 156.5], 'bid': 7.03}, {'imgObject': {}, 'id': 'cherry tomato', 'src': '/static/foodstim60/cherry tomato.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 97, 'loaded': True, 'loadedTime': 119523.39999999106, 'positionName': 'RIGHT', 'positionCoords': [798.72, 156], 'bid': 5.95}]",119520.79999999702,1669837854621,salmon,cherry tomato,7.03,5.95,-1.08,,cherry tomato,82.3999999910593,83,82.79999999701977,True,i,120112.39999999106,591.5999999940395,1669837855212,591,HRV,HRV_0272,2022-11-30 19:51:52
98,"[{'imgObject': {}, 'id': 'turkey sandwich', 'src': '/static/foodstim60/turkey sandwich.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 98, 'loaded': True, 'loadedTime': 120115.09999999404, 'positionName': 'LEFT', 'positionCoords': [328.28, 156.5], 'bid': 7.86}, {'imgObject': {}, 'id': 'granola w milk', 'src': '/static/foodstim60/granola w milk.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 98, 'loaded': True, 'loadedTime': 120115.5, 'positionName': 'RIGHT', 'positionCoords': [798.72, 156], 'bid': 7.5}]",120113.09999999404,1669837855213,turkey sandwich,granola w milk,7.86,7.5,-0.3600000000000003,,granola w milk,165.79999999701977,166,166.20000000298023,True,i,120787.5,674.4000000059605,1669837855887,674,HRV,HRV_0272,2022-11-30 19:51:52
99,"[{'imgObject': {}, 'id': 'cherries', 'src': '/static/foodstim60/cherries.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 411, 'width': 410, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 99, 'loaded': True, 'loadedTime': 120789.79999999702, 'positionName': 'LEFT', 'positionCoords': [327.28, 155.5], 'bid': 7.65}, {'imgObject': {}, 'id': 'rigatoni', 'src': '/static/foodstim60/rigatoni.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 99, 'loaded': True, 'loadedTime': 120790.39999999106, 'positionName': 'RIGHT', 'positionCoords': [798.72, 155.5], 'bid': 7.66}]",120788.0,1669837855888,cherries,rigatoni,7.65,7.66,0.009999999999999787,,rigatoni,33.599999994039536,34,34.099999994039536,True,i,121335.69999998808,547.6999999880791,1669837856436,548,HRV,HRV_0272,2022-11-30 19:51:52
100,"[{'imgObject': {}, 'id': 'omelette', 'src': '/static/foodstim60/omelette.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 100, 'loaded': True, 'loadedTime': 121338.29999999702, 'positionName': 'LEFT', 'positionCoords': [327.28, 156.5], 'bid': 8.03}, {'imgObject': {}, 'id': 'edamame', 'src': '/static/foodstim60/edamame.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 100, 'loaded': True, 'loadedTime': 121339, 'positionName': 'RIGHT', 'positionCoords': [798.72, 156], 'bid': 8.120000000000001}]",121336.5,1669837856436,omelette,edamame,8.03,8.120000000000001,0.09000000000000163,,omelette,18.5,19,19.0,True,u,121862.69999998808,526.1999999880791,1669837856963,527,HRV,HRV_0272,2022-11-30 19:51:52
101,"[{'imgObject': {}, 'id': 'froot loops w milk', 'src': '/static/foodstim60/froot loops w milk.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 101, 'loaded': True, 'loadedTime': 121865.29999999702, 'positionName': 'LEFT', 'positionCoords': [327.28, 156], 'bid': 9.2}, {'imgObject': {}, 'id': 'banana', 'src': '/static/foodstim60/banana.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 101, 'loaded': True, 'loadedTime': 121865.59999999404, 'positionName': 'RIGHT', 'positionCoords': [798.72, 156], 'bid': 8.82}]",121863.29999999702,1669837856963,froot loops w milk,banana,9.2,8.82,-0.379999999999999,,banana,73,74,73.3999999910593,True,i,122454.79999999702,591.5,1669837857555,592,HRV,HRV_0272,2022-11-30 19:51:52
102,"[{'imgObject': {}, 'id': 'cherry tomato', 'src': '/static/foodstim60/cherry tomato.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 102, 'loaded': True, 'loadedTime': 122458.19999998808, 'positionName': 'LEFT', 'positionCoords': [327.28, 156], 'bid': 5.95}, {'imgObject': {}, 'id': 'luckycharms', 'src': '/static/foodstim60/luckycharms.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 102, 'loaded': True, 'loadedTime': 122458.5, 'positionName': 'RIGHT', 'positionCoords': [798.72, 156.5], 'bid': 8.39}]",122455.39999999106,1669837857555,cherry tomato,luckycharms,5.95,8.39,2.4400000000000004,,cherry tomato,33.70000000298023,35,34.20000000298023,True,u,122996.09999999404,540.7000000029802,1669837858096,541,HRV,HRV_0272,2022-11-30 19:51:52
103,"[{'imgObject': {}, 'id': 'Grapes', 'src': '/static/foodstim60/Grapes.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 103, 'loaded': True, 'loadedTime': 122998.59999999404, 'positionName': 'LEFT', 'positionCoords': [326.28, 155.5], 'bid': 8.51}, {'imgObject': {}, 'id': 'chicken nuggets2', 'src': '/static/foodstim60/chicken nuggets2.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 103, 'loaded': True, 'loadedTime': 122999.29999999702, 'positionName': 'RIGHT', 'positionCoords': [798.72, 156.5], 'bid': 8.950000000000001}]",122996.59999999404,1669837858097,Grapes,chicken nuggets2,8.51,8.950000000000001,0.4400000000000013,,chicken nuggets2,93.5,94,94.0,True,i,123593.29999999702,596.7000000029802,1669837858693,596,HRV,HRV_0272,2022-11-30 19:51:52
104,"[{'imgObject': {}, 'id': 'hashbrowns', 'src': '/static/foodstim60/hashbrowns.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 410, 'width': 411, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 104, 'loaded': True, 'loadedTime': 123596, 'positionName': 'LEFT', 'positionCoords': [326.28, 156], 'bid': 7.09}, {'imgObject': {}, 'id': 'eggs', 'src': '/static/foodstim60/eggs.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 104, 'loaded': True, 'loadedTime': 123596.5, 'positionName': 'RIGHT', 'positionCoords': [798.72, 156.5], 'bid': 7.05}]",123593.89999999106,1669837858694,hashbrowns,eggs,7.09,7.05,-0.040000000000000036,,hashbrowns,137.5,138,138.1000000089407,True,u,124243.79999999702,649.9000000059605,1669837859344,650,HRV,HRV_0272,2022-11-30 19:51:52
105,"[{'imgObject': {}, 'id': 'kiwi', 'src': '/static/foodstim60/kiwi.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 105, 'loaded': True, 'loadedTime': 124246.19999998808, 'positionName': 'LEFT', 'positionCoords': [327.28, 156], 'bid': 8.71}, {'imgObject': {}, 'id': 'banana', 'src': '/static/foodstim60/banana.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 105, 'loaded': True, 'loadedTime': 124246.5, 'positionName': 'RIGHT', 'positionCoords': [798.72, 156], 'bid': 8.82}]",124244.29999999702,1669837859344,kiwi,banana,8.71,8.82,0.10999999999999943,,banana,103,104,103.3999999910593,True,i,124852.0,607.7000000029802,1669837859952,608,HRV,HRV_0272,2022-11-30 19:51:52
106,"[{'imgObject': {}, 'id': 'steak', 'src': '/static/foodstim60/steak.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 106, 'loaded': True, 'loadedTime': 124854.59999999404, 'positionName': 'LEFT', 'positionCoords': [327.28, 156], 'bid': 7.73}, {'imgObject': {}, 'id': 'hashbrowns', 'src': '/static/foodstim60/hashbrowns.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 410, 'width': 411, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 106, 'loaded': True, 'loadedTime': 124854.89999999106, 'positionName': 'RIGHT', 'positionCoords': [798.72, 156], 'bid': 7.09}]",124852.5,1669837859953,steak,hashbrowns,7.73,7.09,-0.6400000000000006,,hashbrowns,21.599999994039536,21,22.0,True,i,125391.29999999702,538.7999999970198,1669837860491,538,HRV,HRV_0272,2022-11-30 19:51:52
