trialN,stimuli,trialStartTime,trialStartTime_UNIX,stimulus1,stimulus2,stimulus1Bid,stimulus2Bid,delta,selected,rsp,rt,rt_UNIX,receivedResponse,trialEndTime,trialDuration,trialEndTime_UNIX,trialDuration_UNIX,rt_perfnow,exp,subjectId,date
54,"[{'imgObject': {}, 'id': 'burrito', 'src': '/static/foodstim60/burrito.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 54, 'loaded': True, 'loadedTime': 9604.100000143051, 'positionName': 'LEFT', 'positionCoords': [245.68, 179], 'bid': 0.25}, {'imgObject': {}, 'id': 'omelette', 'src': '/static/foodstim60/omelette.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 54, 'loaded': True, 'loadedTime': 9647.700000047684, 'positionName': 'RIGHT', 'positionCoords': [710.32, 179.5], 'bid': 2.4}]",127563.60000014305,1669831357588,burrito,omelette,0.25,2.4,2.15,omelette,i,1238.0999999046326,1240,True,129308.90000009537,1745.2999999523163,1669831359333,1745,1240.0,HRV,HRV_0045,2022-11-30 18:06:01
55,"[{'imgObject': {}, 'id': 'mango', 'src': '/static/foodstim60/mango.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 55, 'loaded': True, 'loadedTime': 9648.100000143051, 'positionName': 'LEFT', 'positionCoords': [244.68, 178.5], 'bid': 9.07}, {'imgObject': {}, 'id': 'banana', 'src': '/static/foodstim60/banana.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 55, 'loaded': True, 'loadedTime': 9648.5, 'positionName': 'RIGHT', 'positionCoords': [710.32, 179], 'bid': 6.66}]",129309.10000014305,1669831359333,mango,banana,9.07,6.66,-2.41,mango,u,976.0999999046326,977,True,130803.60000014305,1494.5,1669831360828,1495,976.5999999046326,HRV,HRV_0045,2022-11-30 18:06:01
56,"[{'imgObject': {}, 'id': 'salmon', 'src': '/static/foodstim60/salmon.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 56, 'loaded': True, 'loadedTime': 9648.600000143051, 'positionName': 'LEFT', 'positionCoords': [245.68, 179.5], 'bid': 8.39}, {'imgObject': {}, 'id': 'cherries', 'src': '/static/foodstim60/cherries.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 411, 'width': 410, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 56, 'loaded': True, 'loadedTime': 9648.799999952316, 'positionName': 'RIGHT', 'positionCoords': [710.32, 178.5], 'bid': 7.81}]",130804.0,1669831360828,salmon,cherries,8.39,7.81,-0.580000000000001,salmon,u,643.7999999523163,644,True,131955.29999995232,1151.2999999523163,1669831361979,1151,644.2000000476837,HRV,HRV_0045,2022-11-30 18:06:01
57,"[{'imgObject': {}, 'id': 'raisin bran w milk', 'src': '/static/foodstim60/raisin bran w milk.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 57, 'loaded': True, 'loadedTime': 9648.900000095367, 'positionName': 'LEFT', 'positionCoords': [244.68, 178.5], 'bid': 6.12}, {'imgObject': {}, 'id': 'popsicles', 'src': '/static/foodstim60/popsicles.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 57, 'loaded': True, 'loadedTime': 9776.299999952316, 'positionName': 'RIGHT', 'positionCoords': [710.32, 179], 'bid': 7.25}]",131955.5,1669831361979,raisin bran w milk,popsicles,6.12,7.25,1.13,raisin bran w milk,u,851.2000000476837,852,True,133315.79999995232,1360.2999999523163,1669831363340,1361,851.7999999523163,HRV,HRV_0045,2022-11-30 18:06:01
58,"[{'imgObject': {}, 'id': 'ice cream sundae 002', 'src': '/static/foodstim60/ice cream sundae 002.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 58, 'loaded': True, 'loadedTime': 9776.700000047684, 'positionName': 'LEFT', 'positionCoords': [246.68, 179.5], 'bid': 9.05}, {'imgObject': {}, 'id': 'strawberries', 'src': '/static/foodstim60/strawberries.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 58, 'loaded': True, 'loadedTime': 9777.100000143051, 'positionName': 'RIGHT', 'positionCoords': [710.32, 179], 'bid': 7.24}]",133316.0,1669831363340,ice cream sundae 002,strawberries,9.05,7.24,-1.8100000000000005,ice cream sundae 002,u,1001.6000001430511,1002,True,134830.60000014305,1514.6000001430511,1669831364855,1515,1001.9000000953674,HRV,HRV_0045,2022-11-30 18:06:01
59,"[{'imgObject': {}, 'id': 'Grapes', 'src': '/static/foodstim60/Grapes.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 59, 'loaded': True, 'loadedTime': 9777.400000095367, 'positionName': 'LEFT', 'positionCoords': [244.68, 178.5], 'bid': 7}, {'imgObject': {}, 'id': 'bagel and cc', 'src': '/static/foodstim60/bagel and cc.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 59, 'loaded': True, 'loadedTime': 9777.799999952316, 'positionName': 'RIGHT', 'positionCoords': [710.32, 179], 'bid': 2.58}]",134831.0,1669831364855,Grapes,bagel and cc,7.0,2.58,-4.42,Grapes,u,823,823,True,136169.90000009537,1338.9000000953674,1669831366194,1339,823.5,HRV,HRV_0045,2022-11-30 18:06:01
60,"[{'imgObject': {}, 'id': 'burrito', 'src': '/static/foodstim60/burrito.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 60, 'loaded': True, 'loadedTime': 9780.200000047684, 'positionName': 'LEFT', 'positionCoords': [245.68, 179], 'bid': 0.25}, {'imgObject': {}, 'id': 'pear', 'src': '/static/foodstim60/pear.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 410, 'width': 411, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 60, 'loaded': True, 'loadedTime': 9839.100000143051, 'positionName': 'RIGHT', 'positionCoords': [710.32, 179], 'bid': 5.3}]",136170.40000009537,1669831366194,burrito,pear,0.25,5.3,5.05,pear,i,860.2999999523163,862,True,137547.20000004768,1376.7999999523163,1669831367571,1377,861.2000000476837,HRV,HRV_0045,2022-11-30 18:06:01
61,"[{'imgObject': {}, 'id': 'mac & cheese', 'src': '/static/foodstim60/mac & cheese.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 61, 'loaded': True, 'loadedTime': 9839.5, 'positionName': 'LEFT', 'positionCoords': [245.68, 179], 'bid': 5.08}, {'imgObject': {}, 'id': 'eggsalad', 'src': '/static/foodstim60/eggsalad.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 61, 'loaded': True, 'loadedTime': 9839.900000095367, 'positionName': 'RIGHT', 'positionCoords': [710.32, 179.5], 'bid': 2.8000000000000003}]",137547.5,1669831367572,mac & cheese,eggsalad,5.08,2.8000000000000003,-2.28,eggsalad,i,952.7000000476837,953,True,139019.40000009537,1471.9000000953674,1669831369043,1471,953.2000000476837,HRV,HRV_0045,2022-11-30 18:06:01
62,"[{'imgObject': {}, 'id': 'avocado', 'src': '/static/foodstim60/avocado.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 62, 'loaded': True, 'loadedTime': 9840.200000047684, 'positionName': 'LEFT', 'positionCoords': [246.68, 179.5], 'bid': 0.31}, {'imgObject': {}, 'id': 'blackbeanswithrice', 'src': '/static/foodstim60/blackbeanswithrice.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 62, 'loaded': True, 'loadedTime': 9840.299999952316, 'positionName': 'RIGHT', 'positionCoords': [710.32, 179], 'bid': 1.26}]",139019.60000014305,1669831369044,avocado,blackbeanswithrice,0.31,1.26,0.95,blackbeanswithrice,i,1493.5,1493,True,141035.90000009537,2016.2999999523163,1669831371060,2016,1493.8999998569489,HRV,HRV_0045,2022-11-30 18:06:01
63,"[{'imgObject': {}, 'id': 'cherry tomato', 'src': '/static/foodstim60/cherry tomato.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 63, 'loaded': True, 'loadedTime': 9840.5, 'positionName': 'LEFT', 'positionCoords': [245.68, 179], 'bid': 1.26}, {'imgObject': {}, 'id': 'Tribe humus pita', 'src': '/static/foodstim60/Tribe humus pita.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 63, 'loaded': True, 'loadedTime': 9841.900000095367, 'positionName': 'RIGHT', 'positionCoords': [710.32, 178.5], 'bid': 2.49}]",141036.10000014305,1669831371060,cherry tomato,Tribe humus pita,1.26,2.49,1.2300000000000002,Tribe humus pita,i,1195.0999999046326,1196,True,142738.40000009537,1702.2999999523163,1669831372762,1702,1195.5999999046326,HRV,HRV_0045,2022-11-30 18:06:01
64,"[{'imgObject': {}, 'id': 'granola w milk', 'src': '/static/foodstim60/granola w milk.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 64, 'loaded': True, 'loadedTime': 9842.100000143051, 'positionName': 'LEFT', 'positionCoords': [245.68, 179], 'bid': 5.96}, {'imgObject': {}, 'id': 'luckycharms', 'src': '/static/foodstim60/luckycharms.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 64, 'loaded': True, 'loadedTime': 9843.299999952316, 'positionName': 'RIGHT', 'positionCoords': [710.32, 179.5], 'bid': 4.82}]",142738.79999995232,1669831372763,granola w milk,luckycharms,5.96,4.82,-1.1399999999999997,granola w milk,u,1843.2000000476837,1844,True,145086.10000014305,2347.300000190735,1669831375110,2347,1844.2000000476837,HRV,HRV_0045,2022-11-30 18:06:01
65,"[{'imgObject': {}, 'id': 'cantaloupe', 'src': '/static/foodstim60/cantaloupe.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 65, 'loaded': True, 'loadedTime': 9843.400000095367, 'positionName': 'LEFT', 'positionCoords': [246.68, 179.5], 'bid': 0.13}, {'imgObject': {}, 'id': 'olives', 'src': '/static/foodstim60/olives.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 65, 'loaded': True, 'loadedTime': 9843.700000047684, 'positionName': 'RIGHT', 'positionCoords': [710.32, 179], 'bid': 0.03}]",145086.40000009537,1669831375110,cantaloupe,olives,0.13,0.03,-0.1,cantaloupe,u,1181.2999999523163,1184,True,146780.60000014305,1694.2000000476837,1669831376805,1695,1183.3999998569489,HRV,HRV_0045,2022-11-30 18:06:01
66,"[{'imgObject': {}, 'id': 'froot loops w milk', 'src': '/static/foodstim60/froot loops w milk.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 66, 'loaded': True, 'loadedTime': 9843.799999952316, 'positionName': 'LEFT', 'positionCoords': [245.68, 179], 'bid': 4.94}, {'imgObject': {}, 'id': 'bagel and cc', 'src': '/static/foodstim60/bagel and cc.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 66, 'loaded': True, 'loadedTime': 9874.5, 'positionName': 'RIGHT', 'positionCoords': [710.32, 179], 'bid': 2.58}]",146780.70000004768,1669831376805,froot loops w milk,bagel and cc,4.94,2.58,-2.3600000000000003,bagel and cc,i,925.4000000953674,926,True,148218.79999995232,1438.0999999046326,1669831378243,1438,925.7999999523163,HRV,HRV_0045,2022-11-30 18:06:01
67,"[{'imgObject': {}, 'id': 'edamame', 'src': '/static/foodstim60/edamame.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 67, 'loaded': True, 'loadedTime': 9875, 'positionName': 'LEFT', 'positionCoords': [246.68, 179], 'bid': 0.5}, {'imgObject': {}, 'id': 'bagel and cc', 'src': '/static/foodstim60/bagel and cc.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 67, 'loaded': True, 'loadedTime': 9876.200000047684, 'positionName': 'RIGHT', 'positionCoords': [710.32, 179], 'bid': 2.58}]",148219.10000014305,1669831378243,edamame,bagel and cc,0.5,2.58,2.08,bagel and cc,i,612.0999999046326,613,True,149338.0,1118.8999998569489,1669831379362,1119,612.7999999523163,HRV,HRV_0045,2022-11-30 18:06:01
68,"[{'imgObject': {}, 'id': 'mango', 'src': '/static/foodstim60/mango.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 68, 'loaded': True, 'loadedTime': 9876.400000095367, 'positionName': 'LEFT', 'positionCoords': [244.68, 178.5], 'bid': 9.07}, {'imgObject': {}, 'id': 'grilled chicken strips', 'src': '/static/foodstim60/grilled chicken strips.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 411, 'width': 410, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 68, 'loaded': True, 'loadedTime': 9876.799999952316, 'positionName': 'RIGHT', 'positionCoords': [710.32, 178.5], 'bid': 8.66}]",149338.29999995232,1669831379362,mango,grilled chicken strips,9.07,8.66,-0.41000000000000014,grilled chicken strips,i,1201.4000000953674,1202,True,151046.79999995232,1708.5,1669831381071,1709,1201.7000000476837,HRV,HRV_0045,2022-11-30 18:06:01
69,"[{'imgObject': {}, 'id': 'baked potato', 'src': '/static/foodstim60/baked potato.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 69, 'loaded': True, 'loadedTime': 9877, 'positionName': 'LEFT', 'positionCoords': [246.68, 179], 'bid': 6.5}, {'imgObject': {}, 'id': 'granola w milk', 'src': '/static/foodstim60/granola w milk.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 69, 'loaded': True, 'loadedTime': 9877.400000095367, 'positionName': 'RIGHT', 'positionCoords': [710.32, 179], 'bid': 5.96}]",151047.20000004768,1669831381071,baked potato,granola w milk,6.5,5.96,-0.54,baked potato,u,859.5999999046326,860,True,152414.79999995232,1367.5999999046326,1669831382439,1368,859.9000000953674,HRV,HRV_0045,2022-11-30 18:06:01
70,"[{'imgObject': {}, 'id': 'hashbrowns', 'src': '/static/foodstim60/hashbrowns.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 410, 'width': 411, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 70, 'loaded': True, 'loadedTime': 9877.700000047684, 'positionName': 'LEFT', 'positionCoords': [244.68, 179], 'bid': 0.18}, {'imgObject': {}, 'id': 'olives', 'src': '/static/foodstim60/olives.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 70, 'loaded': True, 'loadedTime': 9878.100000143051, 'positionName': 'RIGHT', 'positionCoords': [710.32, 179], 'bid': 0.03}]",152415.40000009537,1669831382439,hashbrowns,olives,0.18,0.03,-0.15,hashbrowns,u,1328.5,1329,True,154251.60000014305,1836.2000000476837,1669831384276,1837,1329.0,HRV,HRV_0045,2022-11-30 18:06:01
71,"[{'imgObject': {}, 'id': 'mac & cheese', 'src': '/static/foodstim60/mac & cheese.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 71, 'loaded': True, 'loadedTime': 9878.200000047684, 'positionName': 'LEFT', 'positionCoords': [245.68, 179], 'bid': 5.08}, {'imgObject': {}, 'id': 'corn cob', 'src': '/static/foodstim60/corn cob.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 71, 'loaded': True, 'loadedTime': 9878.600000143051, 'positionName': 'RIGHT', 'positionCoords': [710.32, 178.5], 'bid': 4.3100000000000005}]",154251.90000009537,1669831384276,mac & cheese,corn cob,5.08,4.3100000000000005,-0.7699999999999996,mac & cheese,u,1226.0999999046326,1227,True,155984.20000004768,1732.2999999523163,1669831386008,1732,1226.5999999046326,HRV,HRV_0045,2022-11-30 18:06:01
72,"[{'imgObject': {}, 'id': 'mashed potato', 'src': '/static/foodstim60/mashed potato.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 72, 'loaded': True, 'loadedTime': 9878.700000047684, 'positionName': 'LEFT', 'positionCoords': [246.68, 179.5], 'bid': 1.2}, {'imgObject': {}, 'id': 'cherry tomato', 'src': '/static/foodstim60/cherry tomato.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 72, 'loaded': True, 'loadedTime': 9915.799999952316, 'positionName': 'RIGHT', 'positionCoords': [710.32, 179], 'bid': 1.26}]",155984.60000014305,1669831386009,mashed potato,cherry tomato,1.2,1.26,0.06000000000000005,mashed potato,u,1284.8999998569489,1285,True,157776.29999995232,1791.6999998092651,1669831387800,1791,1285.1999998092651,HRV,HRV_0045,2022-11-30 18:06:01
73,"[{'imgObject': {}, 'id': 'sushi w_condiments', 'src': '/static/foodstim60/sushi w_condiments.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 73, 'loaded': True, 'loadedTime': 9916.200000047684, 'positionName': 'LEFT', 'positionCoords': [245.68, 179], 'bid': 4.64}, {'imgObject': {}, 'id': 'grilled chicken strips', 'src': '/static/foodstim60/grilled chicken strips.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 411, 'width': 410, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 73, 'loaded': True, 'loadedTime': 9984.200000047684, 'positionName': 'RIGHT', 'positionCoords': [710.32, 178.5], 'bid': 8.66}]",157776.70000004768,1669831387801,sushi w_condiments,grilled chicken strips,4.64,8.66,4.0200000000000005,grilled chicken strips,i,1198.9000000953674,1199,True,159488.20000004768,1711.5,1669831389512,1711,1199.5,HRV,HRV_0045,2022-11-30 18:06:01
74,"[{'imgObject': {}, 'id': 'cheerios', 'src': '/static/foodstim60/cheerios.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 74, 'loaded': True, 'loadedTime': 9984.5, 'positionName': 'LEFT', 'positionCoords': [246.68, 179], 'bid': 5.92}, {'imgObject': {}, 'id': 'hotdog w must', 'src': '/static/foodstim60/hotdog w must.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 74, 'loaded': True, 'loadedTime': 9984.799999952316, 'positionName': 'RIGHT', 'positionCoords': [710.32, 179.5], 'bid': 0.6900000000000001}]",159488.40000009537,1669831389512,cheerios,hotdog w must,5.92,0.6900000000000001,-5.2299999999999995,cheerios,u,1381.3999998569489,1382,True,161384.20000004768,1895.7999999523163,1669831391408,1896,1381.8999998569489,HRV,HRV_0045,2022-11-30 18:06:01
75,"[{'imgObject': {}, 'id': 'mango', 'src': '/static/foodstim60/mango.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 75, 'loaded': True, 'loadedTime': 9984.900000095367, 'positionName': 'LEFT', 'positionCoords': [244.68, 178.5], 'bid': 9.07}, {'imgObject': {}, 'id': 'shreddedwheatwithmilk', 'src': '/static/foodstim60/shreddedwheatwithmilk.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 75, 'loaded': True, 'loadedTime': 9985.200000047684, 'positionName': 'RIGHT', 'positionCoords': [710.32, 179], 'bid': 6.2}]",161384.70000004768,1669831391409,mango,shreddedwheatwithmilk,9.07,6.2,-2.87,mango,u,1363.5999999046326,1364,True,163265.79999995232,1881.0999999046326,1669831393290,1881,1363.9000000953674,HRV,HRV_0045,2022-11-30 18:06:01
76,"[{'imgObject': {}, 'id': 'omelette', 'src': '/static/foodstim60/omelette.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 76, 'loaded': True, 'loadedTime': 10008.600000143051, 'positionName': 'LEFT', 'positionCoords': [245.68, 179.5], 'bid': 2.4}, {'imgObject': {}, 'id': 'banana', 'src': '/static/foodstim60/banana.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 76, 'loaded': True, 'loadedTime': 10008.799999952316, 'positionName': 'RIGHT', 'positionCoords': [710.32, 179], 'bid': 6.66}]",163266.10000014305,1669831393290,omelette,banana,2.4,6.66,4.26,banana,i,1022.1999998092651,1023,True,164800.20000004768,1534.0999999046326,1669831394824,1534,1023.0,HRV,HRV_0045,2022-11-30 18:06:01
77,"[{'imgObject': {}, 'id': 'cherry tomato', 'src': '/static/foodstim60/cherry tomato.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 77, 'loaded': True, 'loadedTime': 10009.100000143051, 'positionName': 'LEFT', 'positionCoords': [245.68, 179], 'bid': 1.26}, {'imgObject': {}, 'id': 'shreddedwheatwithmilk', 'src': '/static/foodstim60/shreddedwheatwithmilk.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 77, 'loaded': True, 'loadedTime': 10009.200000047684, 'positionName': 'RIGHT', 'positionCoords': [710.32, 179], 'bid': 6.2}]",164800.5,1669831394824,cherry tomato,shreddedwheatwithmilk,1.26,6.2,4.94,shreddedwheatwithmilk,i,951.4000000953674,952,True,166264.20000004768,1463.7000000476837,1669831396288,1464,952.0,HRV,HRV_0045,2022-11-30 18:06:01
78,"[{'imgObject': {}, 'id': 'cheerios', 'src': '/static/foodstim60/cheerios.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 78, 'loaded': True, 'loadedTime': 10009.400000095367, 'positionName': 'LEFT', 'positionCoords': [246.68, 179], 'bid': 5.92}, {'imgObject': {}, 'id': 'granola w milk', 'src': '/static/foodstim60/granola w milk.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 78, 'loaded': True, 'loadedTime': 10047.900000095367, 'positionName': 'RIGHT', 'positionCoords': [710.32, 179], 'bid': 5.96}]",166264.60000014305,1669831396289,cheerios,granola w milk,5.92,5.96,0.040000000000000036,granola w milk,i,749.1999998092651,749,True,167526.79999995232,1262.1999998092651,1669831397551,1262,749.7999999523163,HRV,HRV_0045,2022-11-30 18:06:01
79,"[{'imgObject': {}, 'id': 'eggs', 'src': '/static/foodstim60/eggs.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 79, 'loaded': True, 'loadedTime': 10048.400000095367, 'positionName': 'LEFT', 'positionCoords': [246.68, 179.5], 'bid': 4.16}, {'imgObject': {}, 'id': 'sushi w_condiments', 'src': '/static/foodstim60/sushi w_condiments.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 79, 'loaded': True, 'loadedTime': 10048.799999952316, 'positionName': 'RIGHT', 'positionCoords': [710.32, 179], 'bid': 4.64}]",167527.10000014305,1669831397551,eggs,sushi w_condiments,4.16,4.64,0.47999999999999954,sushi w_condiments,i,868.1999998092651,868,True,168904.0,1376.8999998569489,1669831398928,1377,868.3999998569489,HRV,HRV_0045,2022-11-30 18:06:01
80,"[{'imgObject': {}, 'id': 'blueberries', 'src': '/static/foodstim60/blueberries.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 80, 'loaded': True, 'loadedTime': 10048.900000095367, 'positionName': 'LEFT', 'positionCoords': [244.68, 178.5], 'bid': 0.87}, {'imgObject': {}, 'id': 'cantaloupe', 'src': '/static/foodstim60/cantaloupe.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 80, 'loaded': True, 'loadedTime': 10049.299999952316, 'positionName': 'RIGHT', 'positionCoords': [710.32, 179.5], 'bid': 0.13}]",168904.40000009537,1669831398928,blueberries,cantaloupe,0.87,0.13,-0.74,blueberries,u,1160.5999999046326,1161,True,170573.60000014305,1669.2000000476837,1669831400598,1670,1161.0,HRV,HRV_0045,2022-11-30 18:06:01
