trialN,stimuli,trialStartTime,trialStartTime_UNIX,stimulus1,stimulus2,stimulus1Bid,stimulus2Bid,delta,trialEvents,selected,rt,rt_UNIX,rt_perfnow,receivedResponse,rsp,trialEndTime,trialDuration,trialEndTime_UNIX,trialDuration_UNIX,exp,subjectId,date
0,"[{'imgObject': {}, 'id': 'turkey sandwich', 'src': '/static/foodstim60/turkey sandwich.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 0, 'loaded': True, 'loadedTime': 2534.899999976158, 'positionName': 'LEFT', 'positionCoords': [512.6, 395.5], 'bid': 7.79}, {'imgObject': {}, 'id': 'seaweed', 'src': '/static/foodstim60/seaweed.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 0, 'loaded': True, 'loadedTime': 2535.3000000715256, 'positionName': 'RIGHT', 'positionCoords': [998.4, 395], 'bid': 3.6}]",2132.2000000476837,1669837748702,turkey sandwich,seaweed,7.79,3.6,-4.1899999999999995,"[{'event': 'onfocus', 'details': 'in focus', 'performance time': 4051.8000000715256, 'date time': 1669837750622}]",turkey sandwich,2377.100000023842,2381,2381.100000023842,True,u,5020.399999976158,2888.1999999284744,1669837751590,2888,HRV,HRV_0259,2022-11-30 19:53:46
1,"[{'imgObject': {}, 'id': 'omelette', 'src': '/static/foodstim60/omelette.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 1, 'loaded': True, 'loadedTime': 5022.700000047684, 'positionName': 'LEFT', 'positionCoords': [511.6, 395.5], 'bid': 5.55}, {'imgObject': {}, 'id': 'mango', 'src': '/static/foodstim60/mango.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 1, 'loaded': True, 'loadedTime': 5023.100000023842, 'positionName': 'RIGHT', 'positionCoords': [998.4, 394.5], 'bid': 5.48}]",5021.200000047684,1669837751591,omelette,mango,5.55,5.48,-0.0699999999999994,,mango,1984.1000000238419,1988,1988.1999999284744,True,i,7517.5,2496.2999999523163,1669837754088,2497,HRV,HRV_0259,2022-11-30 19:53:46
2,"[{'imgObject': {}, 'id': 'blackbeanswithrice', 'src': '/static/foodstim60/blackbeanswithrice.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 2, 'loaded': True, 'loadedTime': 7519.899999976158, 'positionName': 'LEFT', 'positionCoords': [511.6, 395], 'bid': 5.94}, {'imgObject': {}, 'id': 'rigatoni and sauce', 'src': '/static/foodstim60/rigatoni and sauce.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 411, 'width': 410, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 2, 'loaded': True, 'loadedTime': 7520.300000071526, 'positionName': 'RIGHT', 'positionCoords': [998.4, 394.5], 'bid': 5.67}]",7518.200000047684,1669837754088,blackbeanswithrice,rigatoni and sauce,5.94,5.67,-0.27000000000000046,,blackbeanswithrice,1065.0,1069,1069.1000000238419,True,u,9088.399999976158,1570.1999999284744,1669837755659,1571,HRV,HRV_0259,2022-11-30 19:53:46
3,"[{'imgObject': {}, 'id': 'cantaloupe', 'src': '/static/foodstim60/cantaloupe.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 3, 'loaded': True, 'loadedTime': 9090.600000023842, 'positionName': 'LEFT', 'positionCoords': [512.6, 395.5], 'bid': 4.16}, {'imgObject': {}, 'id': 'ice cream sundae 002', 'src': '/static/foodstim60/ice cream sundae 002.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 3, 'loaded': True, 'loadedTime': 9090.899999976158, 'positionName': 'RIGHT', 'positionCoords': [998.4, 395.5], 'bid': 0.22}]",9089.100000023842,1669837755659,cantaloupe,ice cream sundae 002,4.16,0.22,-3.94,,cantaloupe,936.1000000238419,940,940.2000000476837,True,u,10537.5,1448.3999999761581,1669837757108,1449,HRV,HRV_0259,2022-11-30 19:53:46
4,"[{'imgObject': {}, 'id': 'pear', 'src': '/static/foodstim60/pear.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 410, 'width': 411, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 4, 'loaded': True, 'loadedTime': 10539.600000023842, 'positionName': 'LEFT', 'positionCoords': [510.6, 395], 'bid': 4.01}, {'imgObject': {}, 'id': 'cherry tomato', 'src': '/static/foodstim60/cherry tomato.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 4, 'loaded': True, 'loadedTime': 10539.899999976158, 'positionName': 'RIGHT', 'positionCoords': [998.4, 395], 'bid': 5.16}]",10538.200000047684,1669837757108,pear,cherry tomato,4.01,5.16,1.1500000000000004,,cherry tomato,939.8999999761581,944,944.0,True,i,11985.0,1446.7999999523163,1669837758555,1447,HRV,HRV_0259,2022-11-30 19:53:46
5,"[{'imgObject': {}, 'id': 'roastedpotatoes', 'src': '/static/foodstim60/roastedpotatoes.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 5, 'loaded': True, 'loadedTime': 11987.100000023842, 'positionName': 'LEFT', 'positionCoords': [512.6, 395], 'bid': 6}, {'imgObject': {}, 'id': 'sweetpotato', 'src': '/static/foodstim60/sweetpotato.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 5, 'loaded': True, 'loadedTime': 11987.399999976158, 'positionName': 'RIGHT', 'positionCoords': [998.4, 395], 'bid': 5.87}]",11985.600000023842,1669837758556,roastedpotatoes,sweetpotato,6.0,5.87,-0.1299999999999999,,roastedpotatoes,1019.6000000238419,1024,1023.7000000476837,True,u,13513.200000047684,1527.6000000238419,1669837760083,1527,HRV,HRV_0259,2022-11-30 19:53:46
6,"[{'imgObject': {}, 'id': 'Tribe humus pita', 'src': '/static/foodstim60/Tribe humus pita.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 6, 'loaded': True, 'loadedTime': 13515.5, 'positionName': 'LEFT', 'positionCoords': [510.6, 394.5], 'bid': 5.07}, {'imgObject': {}, 'id': 'raisin bran w milk', 'src': '/static/foodstim60/raisin bran w milk.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 6, 'loaded': True, 'loadedTime': 13515.700000047684, 'positionName': 'RIGHT', 'positionCoords': [998.4, 394.5], 'bid': 0.16}]",13513.899999976158,1669837760084,Tribe humus pita,raisin bran w milk,5.07,0.16,-4.91,,Tribe humus pita,1251.3000000715256,1255,1255.0,True,u,15276.300000071526,1762.4000000953674,1669837761846,1762,HRV,HRV_0259,2022-11-30 19:53:46
7,"[{'imgObject': {}, 'id': 'raspberries', 'src': '/static/foodstim60/raspberries.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 7, 'loaded': True, 'loadedTime': 15278.300000071526, 'positionName': 'LEFT', 'positionCoords': [510.6, 394.5], 'bid': 5.44}, {'imgObject': {}, 'id': 'yogurt no spoon', 'src': '/static/foodstim60/yogurt no spoon.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 410, 'width': 411, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 7, 'loaded': True, 'loadedTime': 15278.5, 'positionName': 'RIGHT', 'positionCoords': [998.4, 395], 'bid': 5.36}]",15276.800000071526,1669837761847,raspberries,yogurt no spoon,5.44,5.36,-0.08000000000000007,,raspberries,738.1999999284744,742,742.0999999046326,True,u,16524.100000023842,1247.2999999523163,1669837763094,1247,HRV,HRV_0259,2022-11-30 19:53:46
8,"[{'imgObject': {}, 'id': 'chicken nuggets2', 'src': '/static/foodstim60/chicken nuggets2.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 8, 'loaded': True, 'loadedTime': 16526.5, 'positionName': 'LEFT', 'positionCoords': [511.6, 395.5], 'bid': 0.25}, {'imgObject': {}, 'id': 'bagel and cc', 'src': '/static/foodstim60/bagel and cc.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 8, 'loaded': True, 'loadedTime': 16526.899999976158, 'positionName': 'RIGHT', 'positionCoords': [998.4, 395], 'bid': 4.95}]",16524.800000071526,1669837763095,chicken nuggets2,bagel and cc,0.25,4.95,4.7,,bagel and cc,908.0999999046326,912,911.6999999284744,True,i,17944.600000023842,1419.7999999523163,1669837764515,1420,HRV,HRV_0259,2022-11-30 19:53:46
9,"[{'imgObject': {}, 'id': 'bagel and cc', 'src': '/static/foodstim60/bagel and cc.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 9, 'loaded': True, 'loadedTime': 17946.800000071526, 'positionName': 'LEFT', 'positionCoords': [511.6, 395], 'bid': 4.95}, {'imgObject': {}, 'id': 'hotdog w must', 'src': '/static/foodstim60/hotdog w must.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 9, 'loaded': True, 'loadedTime': 17947.300000071526, 'positionName': 'RIGHT', 'positionCoords': [998.4, 395.5], 'bid': 5.29}]",17945.200000047684,1669837764516,bagel and cc,hotdog w must,4.95,5.29,0.33999999999999986,,bagel and cc,1010.6999999284744,1014,1014.5,True,u,19464.700000047684,1519.5,1669837766035,1519,HRV,HRV_0259,2022-11-30 19:53:46
10,"[{'imgObject': {}, 'id': 'fried eggs', 'src': '/static/foodstim60/fried eggs.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 10, 'loaded': True, 'loadedTime': 19466.800000071526, 'positionName': 'LEFT', 'positionCoords': [511.6, 395], 'bid': 5.44}, {'imgObject': {}, 'id': 'lox', 'src': '/static/foodstim60/lox.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 411, 'width': 410, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 10, 'loaded': True, 'loadedTime': 19467.200000047684, 'positionName': 'RIGHT', 'positionCoords': [998.4, 394.5], 'bid': 0.22}]",19465.300000071526,1669837766036,fried eggs,lox,5.44,0.22,-5.220000000000001,,fried eggs,698.5999999046326,702,702.5,True,u,20676.300000071526,1211.0,1669837767247,1211,HRV,HRV_0259,2022-11-30 19:53:46
11,"[{'imgObject': {}, 'id': 'omelette', 'src': '/static/foodstim60/omelette.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 11, 'loaded': True, 'loadedTime': 20678.399999976158, 'positionName': 'LEFT', 'positionCoords': [511.6, 395.5], 'bid': 5.55}, {'imgObject': {}, 'id': 'eggs', 'src': '/static/foodstim60/eggs.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 11, 'loaded': True, 'loadedTime': 20678.700000047684, 'positionName': 'RIGHT', 'positionCoords': [998.4, 395.5], 'bid': 5.47}]",20676.899999976158,1669837767247,omelette,eggs,5.55,5.47,-0.08000000000000007,,eggs,1028.9000000953674,1033,1032.9000000953674,True,i,22217.899999976158,1541.0,1669837768788,1541,HRV,HRV_0259,2022-11-30 19:53:46
12,"[{'imgObject': {}, 'id': 'rigatoni', 'src': '/static/foodstim60/rigatoni.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 12, 'loaded': True, 'loadedTime': 22219.899999976158, 'positionName': 'LEFT', 'positionCoords': [510.6, 394.5], 'bid': 6.34}, {'imgObject': {}, 'id': 'turkeysandwich', 'src': '/static/foodstim60/turkeysandwich.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 12, 'loaded': True, 'loadedTime': 22220.200000047684, 'positionName': 'RIGHT', 'positionCoords': [998.4, 395.5], 'bid': 8.45}]",22218.5,1669837768789,rigatoni,turkeysandwich,6.34,8.45,2.1099999999999994,,rigatoni,778.2000000476837,781,781.0,True,u,23504.899999976158,1286.3999999761581,1669837770075,1286,HRV,HRV_0259,2022-11-30 19:53:46
13,"[{'imgObject': {}, 'id': 'chickenfingers', 'src': '/static/foodstim60/chickenfingers.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 13, 'loaded': True, 'loadedTime': 23507.100000023842, 'positionName': 'LEFT', 'positionCoords': [511.6, 395], 'bid': 0.23}, {'imgObject': {}, 'id': 'granola w milk', 'src': '/static/foodstim60/granola w milk.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 13, 'loaded': True, 'loadedTime': 23507.399999976158, 'positionName': 'RIGHT', 'positionCoords': [998.4, 395], 'bid': 0.17}]",23505.600000023842,1669837770076,chickenfingers,granola w milk,0.23,0.17,-0.06,,granola w milk,953.2000000476837,957,957.0,True,i,24969.5,1463.8999999761581,1669837771540,1464,HRV,HRV_0259,2022-11-30 19:53:46
14,"[{'imgObject': {}, 'id': 'Grapes', 'src': '/static/foodstim60/Grapes.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 14, 'loaded': True, 'loadedTime': 24971.5, 'positionName': 'LEFT', 'positionCoords': [510.6, 394.5], 'bid': 5.33}, {'imgObject': {}, 'id': 'fruitsalad', 'src': '/static/foodstim60/fruitsalad.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 14, 'loaded': True, 'loadedTime': 24971.700000047684, 'positionName': 'RIGHT', 'positionCoords': [998.4, 395], 'bid': 7.92}]",24970.0,1669837771541,Grapes,fruitsalad,5.33,7.92,2.59,,fruitsalad,1074.8000000715256,1078,1078.8000000715256,True,i,26554.899999976158,1584.8999999761581,1669837773125,1584,HRV,HRV_0259,2022-11-30 19:53:46
15,"[{'imgObject': {}, 'id': 'burrito', 'src': '/static/foodstim60/burrito.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 15, 'loaded': True, 'loadedTime': 26557, 'positionName': 'LEFT', 'positionCoords': [511.6, 395], 'bid': 9.23}, {'imgObject': {}, 'id': 'fruitsalad', 'src': '/static/foodstim60/fruitsalad.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 15, 'loaded': True, 'loadedTime': 26557.200000047684, 'positionName': 'RIGHT', 'positionCoords': [998.4, 395], 'bid': 7.92}]",26555.5,1669837773126,burrito,fruitsalad,9.23,7.92,-1.3100000000000005,,burrito,930.3000000715256,935,934.6000000238419,True,u,27997.399999976158,1441.8999999761581,1669837774568,1442,HRV,HRV_0259,2022-11-30 19:53:46
16,"[{'imgObject': {}, 'id': 'yogurt no spoon', 'src': '/static/foodstim60/yogurt no spoon.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 410, 'width': 411, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 16, 'loaded': True, 'loadedTime': 27999.5, 'positionName': 'LEFT', 'positionCoords': [510.6, 395], 'bid': 5.36}, {'imgObject': {}, 'id': 'eggsalad', 'src': '/static/foodstim60/eggsalad.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 16, 'loaded': True, 'loadedTime': 27999.700000047684, 'positionName': 'RIGHT', 'positionCoords': [998.4, 395.5], 'bid': 4.2700000000000005}]",27998.0,1669837774569,yogurt no spoon,eggsalad,5.36,4.2700000000000005,-1.0899999999999999,,yogurt no spoon,1251.6000000238419,1255,1255.6000000238419,True,u,29765.600000023842,1767.6000000238419,1669837776336,1767,HRV,HRV_0259,2022-11-30 19:53:46
17,"[{'imgObject': {}, 'id': 'mac & cheese', 'src': '/static/foodstim60/mac & cheese.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 17, 'loaded': True, 'loadedTime': 29767.600000023842, 'positionName': 'LEFT', 'positionCoords': [511.6, 395], 'bid': 9.62}, {'imgObject': {}, 'id': 'bagel and cc', 'src': '/static/foodstim60/bagel and cc.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 17, 'loaded': True, 'loadedTime': 29768, 'positionName': 'RIGHT', 'positionCoords': [998.4, 395], 'bid': 4.95}]",29766.200000047684,1669837776337,mac & cheese,bagel and cc,9.62,4.95,-4.669999999999999,,mac & cheese,726.2999999523163,730,730.1999999284744,True,u,31001.5,1235.2999999523163,1669837777572,1235,HRV,HRV_0259,2022-11-30 19:53:46
18,"[{'imgObject': {}, 'id': 'apple slices', 'src': '/static/foodstim60/apple slices.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 18, 'loaded': True, 'loadedTime': 31003.5, 'positionName': 'LEFT', 'positionCoords': [512.6, 395], 'bid': 3.14}, {'imgObject': {}, 'id': 'shreddedwheatwithmilk', 'src': '/static/foodstim60/shreddedwheatwithmilk.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 18, 'loaded': True, 'loadedTime': 31004, 'positionName': 'RIGHT', 'positionCoords': [998.4, 395], 'bid': 0.23}]",31002.200000047684,1669837777573,apple slices,shreddedwheatwithmilk,3.14,0.23,-2.91,,apple slices,884.3999999761581,888,887.8999999761581,True,u,32397.5,1395.2999999523163,1669837778968,1395,HRV,HRV_0259,2022-11-30 19:53:46
19,"[{'imgObject': {}, 'id': 'granola w milk', 'src': '/static/foodstim60/granola w milk.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 19, 'loaded': True, 'loadedTime': 32399.5, 'positionName': 'LEFT', 'positionCoords': [511.6, 395], 'bid': 0.17}, {'imgObject': {}, 'id': 'olives', 'src': '/static/foodstim60/olives.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 19, 'loaded': True, 'loadedTime': 32400, 'positionName': 'RIGHT', 'positionCoords': [998.4, 395], 'bid': 5.15}]",32398.0,1669837778969,granola w milk,olives,0.17,5.15,4.98,,olives,954.3000000715256,957,956.8999999761581,True,i,33861.39999997616,1463.3999999761581,1669837780432,1463,HRV,HRV_0259,2022-11-30 19:53:46
20,"[{'imgObject': {}, 'id': 'banana', 'src': '/static/foodstim60/banana.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 20, 'loaded': True, 'loadedTime': 33863.5, 'positionName': 'LEFT', 'positionCoords': [511.6, 395], 'bid': 3.9}, {'imgObject': {}, 'id': 'olives', 'src': '/static/foodstim60/olives.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 20, 'loaded': True, 'loadedTime': 33864, 'positionName': 'RIGHT', 'positionCoords': [998.4, 395], 'bid': 5.15}]",33862.0,1669837780433,banana,olives,3.9,5.15,1.2500000000000004,,banana,845.6000000238419,849,849.3000000715256,True,u,35217.700000047684,1355.7000000476837,1669837781789,1356,HRV,HRV_0259,2022-11-30 19:53:46
21,"[{'imgObject': {}, 'id': 'kiwi', 'src': '/static/foodstim60/kiwi.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 21, 'loaded': True, 'loadedTime': 35219.5, 'positionName': 'LEFT', 'positionCoords': [511.6, 395], 'bid': 4.09}, {'imgObject': {}, 'id': 'pear', 'src': '/static/foodstim60/pear.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 410, 'width': 411, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 21, 'loaded': True, 'loadedTime': 35219.89999997616, 'positionName': 'RIGHT', 'positionCoords': [998.4, 395], 'bid': 4.01}]",35218.10000002384,1669837781789,kiwi,pear,4.09,4.01,-0.08000000000000007,,kiwi,1416.3999999761581,1420,1420.3999999761581,True,u,37145.700000047684,1927.6000000238419,1669837783717,1928,HRV,HRV_0259,2022-11-30 19:53:46
22,"[{'imgObject': {}, 'id': 'ice cream sundae 002', 'src': '/static/foodstim60/ice cream sundae 002.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 22, 'loaded': True, 'loadedTime': 37147.700000047684, 'positionName': 'LEFT', 'positionCoords': [512.6, 395.5], 'bid': 0.22}, {'imgObject': {}, 'id': 'steak', 'src': '/static/foodstim60/steak.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 22, 'loaded': True, 'loadedTime': 37148, 'positionName': 'RIGHT', 'positionCoords': [998.4, 395], 'bid': 0.19}]",37146.300000071526,1669837783717,ice cream sundae 002,steak,0.22,0.19,-0.03,,steak,708.2999999523163,712,712.0999999046326,True,i,38360.5,1214.1999999284744,1669837784931,1214,HRV,HRV_0259,2022-11-30 19:53:46
23,"[{'imgObject': {}, 'id': 'rigatoni and sauce', 'src': '/static/foodstim60/rigatoni and sauce.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 411, 'width': 410, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 23, 'loaded': True, 'loadedTime': 38362.10000002384, 'positionName': 'LEFT', 'positionCoords': [511.6, 394.5], 'bid': 5.67}, {'imgObject': {}, 'id': 'turkeysandwich', 'src': '/static/foodstim60/turkeysandwich.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 23, 'loaded': True, 'loadedTime': 38362.39999997616, 'positionName': 'RIGHT', 'positionCoords': [998.4, 395.5], 'bid': 8.45}]",38360.89999997616,1669837784932,rigatoni and sauce,turkeysandwich,5.67,8.45,2.7799999999999994,,turkeysandwich,2309.5,2313,2313.5,True,i,41176.5,2815.600000023842,1669837787748,2816,HRV,HRV_0259,2022-11-30 19:53:46
24,"[{'imgObject': {}, 'id': 'burger', 'src': '/static/foodstim60/burger.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 24, 'loaded': True, 'loadedTime': 41178.39999997616, 'positionName': 'LEFT', 'positionCoords': [512.6, 395.5], 'bid': 7.92}, {'imgObject': {}, 'id': 'tacos', 'src': '/static/foodstim60/tacos.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 24, 'loaded': True, 'loadedTime': 41178.700000047684, 'positionName': 'RIGHT', 'positionCoords': [998.4, 394.5], 'bid': 8.97}]",41177.0,1669837787748,burger,tacos,7.92,8.97,1.0500000000000007,,tacos,1055.3999999761581,1059,1059.3000000715256,True,i,42745.5,1568.5,1669837789317,1569,HRV,HRV_0259,2022-11-30 19:53:46
25,"[{'imgObject': {}, 'id': 'chicken nuggets2', 'src': '/static/foodstim60/chicken nuggets2.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 25, 'loaded': True, 'loadedTime': 42747.5, 'positionName': 'LEFT', 'positionCoords': [511.6, 395.5], 'bid': 0.25}, {'imgObject': {}, 'id': 'shreddedwheatwithmilk', 'src': '/static/foodstim60/shreddedwheatwithmilk.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 25, 'loaded': True, 'loadedTime': 42747.800000071526, 'positionName': 'RIGHT', 'positionCoords': [998.4, 395], 'bid': 0.23}]",42746.10000002384,1669837789317,chicken nuggets2,shreddedwheatwithmilk,0.25,0.23,-0.01999999999999999,,shreddedwheatwithmilk,1122.2000000476837,1126,1125.7000000476837,True,i,44381.39999997616,1635.2999999523163,1669837790953,1636,HRV,HRV_0259,2022-11-30 19:53:46
26,"[{'imgObject': {}, 'id': 'blueberries', 'src': '/static/foodstim60/blueberries.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 26, 'loaded': True, 'loadedTime': 44383.39999997616, 'positionName': 'LEFT', 'positionCoords': [510.6, 394.5], 'bid': 3.36}, {'imgObject': {}, 'id': 'chickenfingers', 'src': '/static/foodstim60/chickenfingers.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 26, 'loaded': True, 'loadedTime': 44383.700000047684, 'positionName': 'RIGHT', 'positionCoords': [998.4, 395], 'bid': 0.23}]",44382.0,1669837790953,blueberries,chickenfingers,3.36,0.23,-3.13,,blueberries,751.3000000715256,755,754.8999999761581,True,u,45642.89999997616,1260.8999999761581,1669837792214,1261,HRV,HRV_0259,2022-11-30 19:53:46
